Fp1_theta,AF3_theta,F3_theta,F7_theta,FC5_theta,FC1_theta,C3_theta,T7_theta,CP5_theta,CP1_theta,P3_theta,P7_theta,PO3_theta,O1_theta,Oz_theta,Pz_theta,Fp2_theta,AF4_theta,Fz_theta,F4_theta,F8_theta,FC6_theta,FC2_theta,Cz_theta,C4_theta,T8_theta,CP6_theta,CP2_theta,P4_theta,P8_theta,PO4_theta,O2_theta,Fp1_alpha,AF3_alpha,F3_alpha,F7_alpha,FC5_alpha,FC1_alpha,C3_alpha,T7_alpha,CP5_alpha,CP1_alpha,P3_alpha,P7_alpha,PO3_alpha,O1_alpha,Oz_alpha,Pz_alpha,Fp2_alpha,AF4_alpha,Fz_alpha,F4_alpha,F8_alpha,FC6_alpha,FC2_alpha,Cz_alpha,C4_alpha,T8_alpha,CP6_alpha,CP2_alpha,P4_alpha,P8_alpha,PO4_alpha,O2_alpha,Fp1_beta,AF3_beta,F3_beta,F7_beta,FC5_beta,FC1_beta,C3_beta,T7_beta,CP5_beta,CP1_beta,P3_beta,P7_beta,PO3_beta,O1_beta,Oz_beta,Pz_beta,Fp2_beta,AF4_beta,Fz_beta,F4_beta,F8_beta,FC6_beta,FC2_beta,Cz_beta,C4_beta,T8_beta,CP6_beta,CP2_beta,P4_beta,P8_beta,PO4_beta,O2_beta,Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma,valence
1.6009415254175394,3.780464497756848,2.5616679638088615,1.869619262629759,0.7067532015909395,7.420796149816328,0.8149293876473731,1.1561331802410602,1.254190347198433,1.705562768090541,1.798911658239233,1.9560361296686377,2.4958390717939722,1.5163155904005732,2.155519072652062,1.9260670330240017,2.2849109272722306,2.127458551974788,2.041993539266164,1.8373392584817825,0.9545160079477303,0.6050986518822725,1.9671075249004344,1.1215729819818658,1.536617106092874,1.4912009515938411,1.3542811534656165,1.1772356066516398,2.2089194647691506,1.7529361622340816,2.0075614355238685,1.6777337303412831,2.185651075459943,4.825105348383158,3.275548105599939,2.391904738606668,0.9342618809866734,10.187882369285038,3.18333782176699,1.4739717586343475,1.9725745239298522,3.829986068153862,2.925082178969443,2.6281781915266333,3.659062749725691,1.7406885123825795,2.292528978336652,3.5752815513179774,2.718225063444218,2.4863960199978288,2.7155827487462654,2.1112939812182656,1.38005584006188,1.12164471767719,3.2976759923964982,1.742512167089298,3.075631168558343,2.0437976915624843,1.9718587157429313,2.0881676633192185,3.744207559230757,2.343163042769551,2.753383190409341,1.8689621012298225,0.8469389442887851,1.9963415101621713,1.3979172484754203,0.9493357929361284,0.4037556805409765,4.353495961467153,1.2347541256946197,0.9327441436558166,0.7631036594756527,1.3774714355219215,0.9942616572476964,1.1437205888051836,1.2265303936579537,0.6097014551301402,0.9246387587700732,1.2357995993012219,1.111770389645758,1.0413878720620697,1.1135320145311098,0.9221144919130083,0.5323647251408091,0.4659962800821868,1.3333624883857047,0.7063773747288923,1.1861400919982854,1.030214827661613,0.7435719284816081,0.7775620890139884,1.2759127326016524,0.9459728430352516,0.9330572690003737,0.7049456964975267,0.1714363038999813,0.3219926030648165,0.21257578396106058,0.13920066850183152,0.08686789025257265,0.715542905256328,0.12339036526564555,0.432336137750048,0.10241705775490934,0.13206947859043702,0.10246739720836415,0.2896887391919056,0.1235501941932763,0.07011746494897034,0.1520748663435,0.12597538655952703,0.22037232650177827,0.19976720893979505,0.13606223439549714,0.1695952537946552,0.0828700641462355,0.08521767255830806,0.20582248320122654,0.09520674389631781,0.14450689877904238,0.252531011861805,0.11178122336792498,0.08542908898958791,0.12978531809523247,0.1909625988876587,0.10431298469918186,0.09720390381350348,1
1.3815333403068288,5.271782966739447,3.075104260185531,1.5208398575243816,0.7246819027939396,7.818675811981035,0.9154555684401507,1.16453231331013,1.2771374765712002,1.4497898278798385,1.2626156236206236,1.7458077994423897,1.782262532141474,1.395112216668312,2.9763644715300956,1.2764218975688593,1.9889979476047337,1.9085047890451807,1.6329317297973016,2.307720942095589,0.724305208247135,0.5383824320924696,1.9383384390573049,1.482777225484998,1.3127582936519027,2.0931044469605404,1.1954523480744108,0.8611185815354364,1.8489505160037434,1.6601130551121912,1.961347091075515,2.1775944934964455,1.6872888272872744,6.155546503863286,3.805283074966726,2.1155273083306447,0.7367340823151978,8.47820977024392,2.585003189184559,1.5921618116957965,2.051898854827599,3.328677276139155,2.338595816330732,2.3794471802055766,2.8126970371336344,1.5860514224839832,3.0373035907610633,2.3284497075950608,2.3588122066017427,2.3245242633951406,2.128454756452834,2.6204577007186387,1.1098031303546436,1.083345987945822,2.910019790758632,2.101641109923586,2.772573848140726,2.4378460864052185,1.934343027080915,1.6067065515111758,3.0230443786579695,2.22310619036472,2.304315927460806,2.284908679686625,0.7884272558058562,3.143954650587,1.9105987434896792,0.9427456379527682,0.41552451880440416,4.457544600768694,1.0581846548396268,1.1405423320722272,0.7852457028835484,1.2874690532253779,0.8957599469142443,1.1867424915011495,1.1522784172503084,0.663231373524548,1.5012727776025379,0.936479458559519,1.1882868825660815,1.2055189934911519,0.9217676829460825,1.4031669640152005,0.48328375119899514,0.4959020717197385,1.3216763395035296,0.9797273705757531,1.1324264623189844,1.4582019960726083,0.7944142430573907,0.6594384857354916,1.2014408338145288,1.0620965522726544,0.8797226332100632,1.0173117280932489,0.2302032506788123,0.7639859120083752,0.3768704839891857,0.16042696044852842,0.15224175735421966,1.4011009302407544,0.15716532893099355,0.5823654412514458,0.10600452039327765,0.14696077955324702,0.12349585108920291,0.36182148625486477,0.19403273438277363,0.11096002468632457,0.36668936553319664,0.12626412498853432,0.3209676872610788,0.3239779674507672,0.11608456908794088,0.4110839439857756,0.1049665349378889,0.13035073094038108,0.2919072804504598,0.19168261269079534,0.14096331666885809,0.5557076394789928,0.11409970198995749,0.08434688632252477,0.15501347521462744,0.26896242820290966,0.11457436663714511,0.20643874006807147,1
1.5411522366777284,3.540019250353604,2.159953459910742,1.389592054958114,0.825605208167903,7.758633966282166,0.8059618107951615,0.8693191894121893,0.9295011566455093,1.3087377272164988,1.0567426865886087,1.5269778517150296,1.3103825017332558,1.0048318334402888,1.7613345819079695,1.9379350672437858,1.871058188873615,1.4409485763569618,1.5626560856737852,1.3638895600946344,0.7455923717437662,0.40239797829920615,2.0776257283019075,1.1642811639739,1.0750311483453379,1.4564402077000074,1.0063740240808663,0.7354966248584504,1.4262043449298079,1.3347065730523162,1.4760745617821287,1.201341431530623,1.7863832472342183,4.069578045389692,2.650326870329274,1.7219506101955795,0.922066462469008,8.735359823757221,2.409644221634646,1.0938512178063637,1.412397898242303,2.461464320947342,1.825642454426228,2.043475868562181,2.1544204992575198,1.1964405882443534,1.8327096951485897,2.822764354979987,2.1759570495463576,1.7886260282311004,2.0455451845826453,1.6555180616414733,0.9854045062380918,0.7547422246873998,3.0386294752072054,1.4699690202565898,2.1179582929919314,1.6543570287064937,1.4760675674119212,1.2707674355153058,2.3675427905664934,1.7857041787948695,1.8972578139207388,1.3092078579768367,0.8107091512431849,2.0072149440750287,1.3006990699982912,0.8097885121367353,0.45777212321375993,4.271246087158681,1.0273704679874949,0.8295333500003594,0.610153475793976,0.980799276298384,0.7462367507922258,1.1160222648623106,0.8947080412367746,0.4830790365217131,0.8729941416031095,1.0519920501242555,1.1121460109895265,0.9529439093925807,0.9762963891582662,0.9150606856551943,0.4236130432276885,0.32186984387084744,1.3425694192667386,0.6738490286121036,0.8921393671321525,0.9094622321684037,0.6212023210014741,0.5413576434504334,0.9481830589937804,0.7919595385409233,0.7106108384010444,0.5425738800556714,0.2077625289454984,0.43237351353346265,0.2479835956781722,0.15265095430352338,0.12167009583852662,0.887191610406853,0.133771144885634,0.3815662052822887,0.09645849473693735,0.11305838592642889,0.10229030426787789,0.3511460287330692,0.12613148319660136,0.07118832963071571,0.19806412963307782,0.12108834906652122,0.27459212416597356,0.22253098174209426,0.12923194650799097,0.22200481122198554,0.07611466627770094,0.04781166093311621,0.25741619174725,0.11389188967824834,0.11328723837760743,0.22256856826916113,0.09852649701803609,0.07218434525235978,0.12601244036966477,0.19453694395994278,0.09252540581491105,0.09349489978560836,1
1.7482737199427032,6.629917264163761,3.6267708129013996,2.0780523081904594,0.8426212271516271,9.356035349733537,0.7772033136008408,1.0010146824770558,1.1898413797662046,2.1911660669000135,1.6015271450086772,1.6962930082018604,2.4644866775795733,1.5157829652008523,3.9190032676094604,2.3911201992886375,2.6712613293047838,2.4070952475846696,1.6990506711370168,2.8581240052411765,0.9808119206299507,0.6834464697214372,2.0664649788121903,2.0186410744444476,1.3992554069393544,2.472320682727028,1.2318871346076072,1.1383666318326453,2.7037771941284325,1.6081793732388805,2.514944430244169,2.586418592027268,2.2327760897350126,7.264960511684599,4.387115993977218,2.5654239092832727,0.9593412027265649,9.743083332370375,2.2522310402027172,1.1902194243377207,1.740969585679728,4.325603690013855,2.997182842317364,2.134548533768278,4.259531844466497,1.9648852322308061,4.058585263567705,4.050942892266971,2.922988470084754,2.780801644548762,2.2653778376087073,3.242857014281583,1.4083740256335897,1.23485994285691,3.1486924394483715,2.830194659667957,2.5966973907829853,2.4598623590427904,1.7791384804110173,1.8502633203310312,4.437067385349547,2.094051459590649,3.591706880854193,2.9185955277068674,0.9841313449892191,3.4803780882945894,2.11178220024553,1.1260805620881127,0.49933990415049884,4.909635201552821,0.9711094553062614,0.7738910920970371,0.695491354655884,1.594947353357142,1.0893921910584297,0.9762233877169556,1.5374090879411397,0.768129537890648,1.8118036405511686,1.4192898043317175,1.3523892053982003,1.2832548027375126,1.0215200135575437,1.529568213192172,0.5426827632765145,0.5202301428549949,1.437174126874006,1.2371164650046083,1.1165438415601268,1.4183734285612524,0.7627017033663138,0.7201283753143399,1.5962146259573515,0.9576568348220053,1.2276415525419628,1.1682959927480587,0.25970382963113886,0.7883575221447685,0.41012658739818586,0.1964997652917335,0.16664954766145662,1.312244772416713,0.14323688095679576,0.35908259593376696,0.10064541094628775,0.16486599346589956,0.1276300749518496,0.2305107699221145,0.18936728323465413,0.1074948588906628,0.39548605729345854,0.15120126524976807,0.3643713828087194,0.33022427227611556,0.13109413468027153,0.3865213444991419,0.09110208184999538,0.1140889671597331,0.3346257975938065,0.22090949542153399,0.16279823096432022,0.49094988901955305,0.13203929608335033,0.09095603141393256,0.18834066009436418,0.22055618709134814,0.12645491138877785,0.19128169148188293,1
1.9766415787257365,11.252120544679213,5.072048021105882,2.7437051053355517,1.9165046311830374,25.474647118627942,1.7331262649749277,1.2934017049618467,0.7954167585220157,1.5711795203400054,1.3972252319870408,1.7063619048204963,2.887983278998726,1.6808890160068606,5.931117604639518,1.715084417519716,3.4404277559084755,4.327810285828221,1.6927965025881493,6.79309062228413,0.7095362896770229,0.9825836545023177,4.173457414334032,2.3755183530488826,1.5222265184025208,8.49613937220999,1.2370415718590697,1.192837688480825,2.6069763276082787,1.4831298422262125,2.5175533166165462,3.329465216898873,2.613461414037764,11.942921602322993,5.529009549647117,3.0509578745371826,2.2722935494469905,27.133776832095073,3.33544160485884,1.6942691133965415,1.1736301534066045,2.5675316349593658,2.4949180940071294,2.093775283521825,4.380720274775249,2.123815719692557,6.346975995452608,2.726183286171925,4.2245969364947,5.195100603613659,2.2755130366176886,7.992183355879659,1.1117929456287898,1.6377898274253533,4.669501827987977,2.869963792545743,2.5126426722721362,8.990491788464277,1.7540248235874503,1.6771639394820155,3.9463475072881353,2.0502857989922028,3.0986014732571325,3.4080719298767415,2.3793502061886884,13.9649314177615,5.4741139915804995,2.946942872698893,2.3056601423425422,32.820325902395446,2.52368897708999,1.7574895536649393,0.5799533997565783,1.6580121547322426,1.396757237595028,1.3432790455601833,2.991046341584735,1.4405927901104227,7.040360928621934,1.6342480014888308,4.105470377240068,5.336018435462109,1.0087579984018518,9.224657442277257,0.6457198103744494,1.1614119347553375,4.770073377476641,2.958625719761058,1.708625555879456,11.62180439251375,0.8808192317950675,1.0972951085496576,2.1987500739496624,0.9711755938674876,1.613921161794322,3.187445798889543,1.924784972677894,12.248902468971403,4.291171373562792,2.293799840005028,1.9262932851924504,29.909095752663184,1.7054689722230976,1.2949703558216925,0.16398294514777634,0.885634832727213,0.6455427534364733,0.671276842779136,1.8497948717504276,0.8464426841713673,6.085799002547393,0.9247280902529093,3.245204644508296,4.330833013920672,0.15575590051080432,8.006374230625578,0.3065521125612162,0.7588782049507024,3.966202869858792,2.451467171626409,0.9656625688688534,10.635427214561723,0.3000254539329936,0.57636465445358,1.1033396264432196,0.27263298381396794,0.7479677950488739,2.5014175036765995,1
1.8186292064398313,5.108650011231199,3.291373338765325,2.055641535271595,0.7903968147924322,8.71455881837705,0.7880762384246623,0.990512286385577,1.227558575057526,1.9735203858900856,1.487331537753031,1.8031626546085313,2.1937309451790306,1.6608941517168425,3.4697349794729004,2.0721627914344256,2.548317727213807,2.2907856080715874,1.8749008153078741,2.491625598081186,0.9757467099946974,0.6325363902583341,1.9500124970710413,1.7350486731896735,1.4070556388824818,1.9224018445160604,1.3772903051337593,1.0525367670583388,2.3803400189138983,1.8681337678353511,2.8390778359111457,2.6261988431975745,2.4315408489266828,6.693866426277269,4.3220945396510295,2.6414140360441656,0.9809207999924978,11.262005074214581,2.790432753132221,1.3039692570653374,2.3053448483785495,4.440045461846768,3.30771307477925,2.733788426762708,4.0876563364946445,2.071447119651678,3.7870823401046847,3.5541915106420006,3.0792964286921776,2.9618467291640656,2.6782754932692834,3.344463528174338,1.5031395645422303,1.1924231997973176,3.1808798866246484,2.6334127829384197,3.020417496800163,2.207567571206006,2.259867212848335,1.9579220747753778,3.722693039589104,2.344349254730841,3.112478267998596,2.8567884719455297,1.022070775444198,3.0372879172177405,2.0014269090266437,1.100565560766186,0.49157931777653957,5.259566034726347,1.1387925333797717,0.7912553305805349,0.8709240810339448,1.5944834567605242,1.1797126079722606,1.0830952682284007,1.4858206845087072,0.7692017117770206,1.589816483561905,1.2681448755309783,1.3863779435865817,1.3735962509031208,1.210197546221074,1.6604584719140554,0.5960742802805269,0.5413590563266767,1.4437641972376596,1.0771772617883595,1.2439315820997237,1.2429786931611277,0.9314232937981295,0.7986748217880422,1.4125984591279275,1.0371696758056885,1.0942781396780308,1.099855941107611,0.2516768522449608,0.6233827646666975,0.34636007403000646,0.17790583811007446,0.14946392735241937,1.2741458357430595,0.15355552345864976,0.3043971413057328,0.09747144465906764,0.1569481911208461,0.12369926860719951,0.17310999696443546,0.17245160475444332,0.09759407744254447,0.3158789928210656,0.13867485097927537,0.32962655008643016,0.31585627484407913,0.14578388426801211,0.38918254656852724,0.11163309644024098,0.11387611462985067,0.31484975829788264,0.17607626241177055,0.1533826754098946,0.38937940892720246,0.13873064958060885,0.10042814192057557,0.17496639911236728,0.2276952784036515,0.12878327954489427,0.1815921367668098,1
2.682877178051443,15.18738557892127,6.769850635762538,3.7643403400292335,2.390163960963378,31.787381197471785,2.18336545970215,1.382527685384268,1.0183957171048441,1.979534950339404,1.656695720090659,1.6016931151078753,3.236405131516991,1.8865490767464503,7.568608526200356,2.0559929195343347,4.209207640981803,5.23800458487734,1.7018967392454882,8.285939810763294,1.2462159444041643,1.0257805040382417,6.072984064146557,3.186313084434118,1.8220838002106625,10.72358948624587,1.2543805626054103,1.2241739879729574,2.641050140973503,1.5881024847068403,2.5820355451223915,3.8424804388081193,3.212463098744523,15.747516571412746,7.007033909319172,4.076679741498644,2.4251789508804826,35.46939447193161,3.350737719100625,1.8836461820609327,1.7439252681570485,3.719858148179002,2.5677541460824718,2.354309990350935,4.045211500241013,1.881643152313899,7.490823385307247,3.3134637423986018,4.69359996179881,5.641886911094863,2.238535783157354,8.63939735162937,1.3503996761633652,1.3377866540384824,7.053724651975257,3.380565252091486,3.164854492336913,10.967826402758963,1.8937854281185,1.78867504117353,3.970736191765905,2.0858375223627483,2.9336450128911284,3.9238128804955488,2.741787850118469,15.083127579437798,5.938876631477812,3.282844213935698,2.399860750130974,34.57165591847802,2.5671301781458165,1.891748397285042,0.7634366535358877,1.8890902652424355,1.39240016169972,1.312559316432709,2.725880280158156,1.2329971326074807,7.1729170795529695,1.8357651761986677,4.191000386691293,5.358474239388893,0.9555639779477773,9.055562534034024,0.7456654726081373,1.0543940877335993,5.831082187335396,3.075995340537689,1.8876737366421505,11.759475697260042,0.9280356340825021,1.0743555391658806,2.2780086069511287,0.9898936897528743,1.4805459052102516,3.0539204036414596,2.2339925253848696,12.877220335637656,4.569336661766032,2.4348438767810316,2.116781015982663,30.46233291322875,1.8464381164497838,1.3405550174786913,0.16922206012735586,0.7671771500983109,0.6817806511070057,0.5527541120508105,1.82910356169229,0.7877938962200831,6.233441933673553,0.9360108633199682,3.408830484454916,4.531083298399939,0.14105106874258144,8.18459831961589,0.36732939067763715,0.7762959952731088,4.53489066739349,2.509157512226688,0.9812933278894979,10.80108098211415,0.3023850415402142,0.5440671009397383,1.1673117120213308,0.2674341366489801,0.669354393265956,2.3330079513577604,1
1.8577675924146213,6.949068793211574,3.6622298024766473,1.758180959755234,1.270865453160828,13.690684861082431,1.122039817470563,0.8296678039504884,1.0905233627759843,1.4054681999263956,1.354314483482155,1.6789377193688455,2.044762134802452,1.1101842179276906,3.218974599215514,1.4879183979313158,2.1471084981517388,2.4332147871904035,1.4620800104531806,3.7440318113184197,0.6303283202981683,0.5502704731344586,2.5785689946236343,2.1682869058745804,1.3449049516324176,4.163261287778556,1.1708768545413668,0.8753498026838683,1.8206726678833665,1.502142238657033,1.449013500362116,1.7234161509359585,2.4480370391583373,7.712434199924019,4.473009552063211,2.3211884741165223,1.2785167025562811,13.586006875863813,2.394300935825825,1.2233337128821082,1.999717213280459,3.297139527111484,2.731206676942092,2.6764764590702446,3.5023989169385947,1.6622207548474295,3.5825485151674292,2.3310186183624197,2.7302005601787362,2.891480680048786,2.2430289587094623,3.904755523609036,0.9757098440507579,0.8733152713441226,3.294407602315987,2.781462802338414,2.5833369415211216,4.05640834811686,2.014750354597456,1.7567031796458736,3.2969498961942953,2.3598315317082035,2.2472439348534463,2.211658141330773,1.251915753668811,4.918076982910664,2.6641801242749272,1.3018561269431863,0.7900521410407286,8.361240594003002,1.1639175850117809,0.8311181406330327,0.7669562444745307,1.3707162131637365,1.1117814867204745,1.1034699992430992,1.5718931914728662,0.7603539363781829,2.2612499123784855,1.0254597167774875,1.5790190718770605,1.7430775167394106,0.9904754113143377,2.534670506786515,0.4839020578058204,0.4509087506673171,1.8500683198413723,1.5146852459300437,1.1839476777511473,2.8412019487025115,0.8547793379000576,0.7540279093067945,1.4406445504441165,0.9648223236110919,0.9440178492399598,1.1688695427120468,0.49011532033763994,1.8892880506811158,0.8203817964535057,0.3751839469067463,0.3917530117225875,3.867263384828608,0.32927660298185335,0.4331964566377481,0.09442509513063438,0.18777404555939087,0.18932447026310978,0.21009809396281104,0.34997455140956873,0.15514988390296633,0.8821284376527937,0.19575659350539304,0.6294281698077109,0.7198421688746747,0.12580551115172212,1.1372271137624863,0.13089383784892125,0.15908247976878787,0.7486462043811815,0.4509869442482923,0.2153631429451025,1.453284697553254,0.14534246287036306,0.11337275885814557,0.26412197143029326,0.1837387424975769,0.1454024739986497,0.32602173105943605,1
1.4231744209905752,13.510230538168125,5.422236069971219,4.897194274799131,0.8008565945743583,25.228860543913033,1.1849221851290668,0.9820714745075216,1.1249265861757345,2.4515459461270495,1.3618271827659516,1.6493929390409725,2.7917820335314496,1.9416396071934467,6.210953178451486,2.1124753052161105,2.4277652576577045,2.5608243752772584,1.6178161573119059,5.191622103587057,0.691389496713554,0.4433532350265899,3.5730485490022645,2.8396488015988894,1.8203289259994324,6.850980016823468,1.1291549103848968,1.3586683805606299,2.456762040268179,1.5952068204087615,2.62341625462675,3.970977776640178,1.9205992226805417,11.693798825460227,5.553983024297848,4.2453161727027116,0.8548032792635205,20.090556856402486,2.944455967394032,1.1806845854686099,1.7828253940128223,3.7975477288836608,2.8118911230748824,2.276096296000638,4.13097025595028,2.112195080412104,4.993005741935357,3.1202369334152906,2.8939596523917386,2.9857680005496237,2.2957282143109365,4.881157836649711,1.0552909868184885,0.8021531096488858,4.0614062145711625,2.872982669416799,2.624319650756256,5.323358702588957,1.7026050550008178,2.073669181934309,3.678281626768582,2.1901798811394233,2.8827028201513407,3.249962073939651,0.8198242959209714,5.297835793204539,2.4921353546640694,1.8690235296497557,0.4223993322402244,9.429759370241067,1.1910313333092555,0.7884296435854578,0.7138916273125245,1.5124435927774762,1.0518404415513054,0.9804425295927736,1.561580289667038,0.8228775242100331,2.1824352185904456,1.2444373059503449,1.2521701559065703,1.3258553836691742,1.045023982601559,2.245654997371307,0.40623688355586474,0.32902278605113494,1.8307970449091593,1.259139616252696,1.0959118926975289,2.5566641473300318,0.7115083537542733,0.8488430814090379,1.407136202816183,0.9462011334465932,1.0767279380479817,1.357440403686163,0.14978502643987804,1.0647495838002763,0.4453374903940166,0.3657492912266921,0.09316828444810855,1.9690014042300898,0.14321401015805352,0.33402032597032216,0.09291884311111466,0.2061752257509907,0.12011014126074775,0.1628206357826625,0.20790087432470913,0.12804053812767296,0.4318097759767259,0.16137478264835547,0.24078974249731383,0.24931030372850344,0.13481389626305706,0.46782701734533266,0.055081769079298244,0.05086337566123422,0.33672669240306535,0.2162073006742143,0.15013290035629814,0.5703128711640733,0.10589731752784184,0.11850611356084172,0.17658115016633355,0.21069786291301448,0.15323838583644517,0.2613377169877664,1
1.3844369911664114,3.1676670216472735,2.178255522006813,1.2946943422484676,0.8730051403142606,5.5519028719172745,0.8087449073230765,0.9220605773033288,0.8930236943975798,1.1806249041614418,0.9473898911802113,1.4665513276997586,1.306426298274742,0.9992495981987582,2.056068550307007,1.3516525312887466,1.7891194863775661,1.7440233753510874,1.4447628835994746,1.659341523847117,0.7146707010371105,0.4675139059897902,1.9973117863232173,1.1010565698980634,1.0830518216973672,1.3877178610403869,0.904588963548595,0.8584853964053561,1.551448015712997,1.4972707979786684,1.501387312260593,1.3875006854315177,1.8602639848469016,4.045279232472051,2.874583771628307,1.7028646323884407,0.940228561498381,7.80523581255154,2.6310869872386977,1.1990197274013172,1.6453916440082672,2.8600190486533243,2.0231163819056808,2.1605778995160723,2.479878457894708,1.4266838204094108,2.2403021523063504,2.5765866003353346,2.1531728605742035,2.129281811315506,2.2552713462904084,2.108538662150095,1.023489093174266,0.8820449710672369,2.92644854739037,1.8391064703752988,2.4034648592104437,1.5218150292925445,1.9145794003550995,1.5621948234180523,3.2076232205593556,2.5949051834817736,2.430294068934768,1.8475080080730673,0.9090093741613772,2.064351377773321,1.451984963810523,0.7703282353901736,0.5064019032832504,3.7869399545690983,1.133497806778079,0.8147559202219558,0.679796444586898,1.1430295865334046,0.8312560670880637,0.9887075488284375,1.0176368423499749,0.6069585860337134,1.1067419344768783,1.0307136293241925,1.0758765879338397,1.0958062961009862,1.0093910491740838,1.181633777407171,0.45216009315567157,0.4224795482536044,1.3911313801652574,0.8488145724152893,1.0068755420651954,0.8587389041904628,0.8292430321526968,0.6237244340583549,1.2823334197544558,1.2144206543519738,0.9424038586843495,0.7891687293334518,0.26304059880786507,0.5471909364689929,0.31137954298970033,0.1592852391792848,0.17306599612336734,0.9616276597157198,0.17234502824358766,0.38370271244963666,0.09318858623111002,0.13483400766587783,0.1189422799008494,0.2040548525850736,0.14430030339706812,0.0888269334963935,0.2647491770502158,0.12402680804534776,0.31501893560029537,0.2914730612219452,0.12190581785189882,0.3159113315256441,0.0873158870997931,0.11430651156672618,0.3742017898440111,0.1471690127898695,0.14924423896398709,0.30031514054572167,0.13125051093147685,0.07687092713625739,0.16252345656040412,0.2679025435882259,0.11431000680493451,0.12245517868430053,1
