Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma
0.21786615151843733,0.2638148306837736,0.09381954505514324,0.2123932091925301,0.18884056696787455,0.083968248967318,0.0504040582873543,0.06571165417100304,0.2461623886166021,0.17207900427677453,0.03562107332920112,0.07592497016768349,0.0571553539670612,0.09308493580903973,0.12659871521944824,0.07396530678500948,0.12619733492222565,0.19304341191120952,0.11082407062291894,0.07438889181784576,0.1554639381975727,0.10073550147480645,0.0472520840884833,0.09857691834400603,0.08198442983211135,0.19291565107800787,0.08919991650584642,0.10727493910401872,0.07155550819511698,0.18154579833592402,0.07069188349722519,0.09978176491447552
0.1754693114489482,0.1977634895850756,0.11150912611049298,0.24300915486088442,0.3676190900669408,0.0722900225406436,0.11912119511072858,0.7403930230905411,0.4180377137642374,0.1972975173692398,0.051022687268634556,0.08568915108612687,0.05257848362357975,0.07221306263149654,0.11974915271611807,0.07534904689725593,0.12755522701702945,0.19124583909910925,0.11777957945083213,0.0674258344896961,0.11111144281180654,0.10958497249755568,0.04321224118268048,0.07507729963083286,0.08894630491439759,0.23189657000772473,0.06810428831628887,0.10978768959007004,0.05676964990680224,0.16764411866953416,0.053097377508184086,0.06609802710595825
0.09567197021311002,0.21506632111686028,0.14412677451676079,0.25694927364932624,0.47019445105669716,0.07932005838386261,0.12143896547578029,0.5371625817824152,0.5065305715382247,0.19497278409731447,0.06829770689541872,0.09536228432035129,0.07356714717954516,0.07056414924470843,0.15643727186671022,0.0840176897901667,0.09643078728641422,0.16521214862447675,0.12340773785930229,0.06990409981783335,0.12210246807639859,0.09850199501580272,0.057798442391605656,0.13203187928340007,0.13310713877557817,0.2214566566352159,0.06845968406148605,0.16531564176104807,0.11608502390858433,0.34151782894628274,0.0679592488368577,0.06867940002948517
0.25803098348987036,0.15737376215609913,0.045780755154601255,0.07261643622751819,0.20668180453464674,0.10135854292387632,0.055111926342180165,0.08233840378622014,0.36827907905267404,0.3406555872575824,0.04449101529613383,0.0976893818773078,0.06617076559755264,0.0912980017530739,0.19867115245236108,0.10406675513372732,0.17737838749162202,0.35451700231943395,0.18012834692443205,0.0836772772323628,0.12056547204886009,0.14181459351746406,0.03901234940853472,0.08213246022956533,0.09123439579725773,0.1662480288549533,0.07748998852507653,0.14470538371209407,0.07215186275151908,0.1602711854683624,0.06550578493181168,0.0746259111682184
0.12394422874871111,0.1576403509710672,0.2977530770005834,0.18649512619235378,0.3037362719127142,0.0736890158404185,0.050824443569138206,0.04279510052799659,0.2778107762950942,0.180657919211634,0.03485078114277554,0.06837412710209217,0.052623068061955644,0.0696813533705884,0.11768880224474151,0.07833886308203082,0.08654999335210217,0.16788112350439036,0.12209308758535525,0.06339757258868231,0.11056633298370153,0.09152309766100797,0.04032447455727007,0.09178397318993466,0.09066646139524076,0.23387179575824546,0.05847085796597102,0.11884530296169651,0.07063603371091129,0.18597440702811005,0.05438007715293339,0.0641669304086523
0.1747823312581978,0.23980651536172487,0.17338217970050285,0.3142967919333375,0.5416108019373478,0.08711105209064617,0.08204249347844833,0.2892957719983391,0.5549449393285112,0.30041098614345496,0.05653897213687994,0.11578567870220065,0.06663573081897185,0.08962626783171895,0.18624488642901577,0.11051022825994489,0.11304390862154,0.25594604389926523,0.1792483935358976,0.08637067549642698,0.10775454538385851,0.12397220526194694,0.050871987891073514,0.10926805383407057,0.12966594074897209,0.2444605793554752,0.11128393898498354,0.18767110996135764,0.08486625621467861,0.3110442314713534,0.06384070294280915,0.08327767600632201
0.21142608252851336,0.228665949868455,0.09984152702635034,0.17929155293132665,0.1884570949087303,0.08250801985945878,0.0635781944583165,0.052483189632643194,0.24275859326295854,0.18421536053764825,0.029787274642469712,0.08166338330286367,0.05524917536291765,0.07888219711775407,0.12650798868186147,0.07568790362491677,0.13004826653127313,0.18636391486681364,0.12344626098082048,0.07140083502048578,0.12081516202530937,0.08189988262697054,0.04234430934668219,0.09184047517294358,0.08326665749892789,0.19626673403365774,0.07738987936954511,0.1062053838878355,0.05998095302195227,0.16756926201666625,0.06452689583322506,0.09032897442690972
0.16752214922980327,0.20029183028493172,0.17552136658484307,0.19211583490190373,0.2891128665657268,0.08168973167287893,0.05181834013025114,0.052183834890014734,0.2828067144494215,0.20141551880571254,0.028869583940439026,0.0630263762449141,0.04447600760856361,0.06713941227382172,0.12169683659153872,0.08174421755784214,0.11652777353318271,0.19174519128819673,0.1369379663125399,0.07218648994093926,0.11727206582540362,0.09142275634653878,0.043400544504400076,0.09256368899415321,0.08644064452155775,0.17582391532726402,0.06647976731719926,0.11926962767099382,0.05966360156464981,0.1822435730284085,0.05379502756596878,0.06878276760214368
0.20396009376421026,0.19844193452553752,0.058904710560488176,0.09972385655901948,0.14450378153983462,0.08461244227457908,0.06752180496482463,0.35218954266521796,0.3034944474403839,0.20255060680759765,0.03326926542541315,0.06574973239164306,0.046859442370839284,0.07361186661683035,0.12420814231116423,0.0774710008252686,0.1256248449008521,0.23084791327770773,0.12505717521777956,0.06829903419988131,0.15037883125418924,0.09221713134551823,0.0383098590733239,0.08975061278128685,0.07952339780536984,0.15975544531798036,0.08157600413380525,0.11132394464707787,0.0575993014778078,0.1581014635316985,0.05575070383032935,0.06949582702088214
0.6338406670720671,0.9911432697786626,0.303438952646571,0.5807026412942973,0.40839815313526645,0.19182145891133393,0.14616721532330956,0.10518127049467414,0.35010782731603196,0.3802729725439497,0.051412093381557375,0.13013404056195688,0.06611488117630201,0.1108495299131622,0.17609249576009894,0.09836865861507792,0.2675730111205136,0.519276193681373,0.18204312447155116,0.13670958130818714,0.318976546848607,0.23093561169923654,0.09550855331541941,0.21232023800668678,0.2085904532553728,0.38273268549952544,0.34942319565960694,0.1741933412273034,0.11746712649986998,0.5554306350528313,0.06446352393998943,0.09495025015595768
