Fp1_beta,AF3_beta,F3_beta,F7_beta,FC5_beta,FC1_beta,C3_beta,T7_beta,CP5_beta,CP1_beta,P3_beta,P7_beta,PO3_beta,O1_beta,Oz_beta,Pz_beta,Fp2_beta,AF4_beta,Fz_beta,F4_beta,F8_beta,FC6_beta,FC2_beta,Cz_beta,C4_beta,T8_beta,CP6_beta,CP2_beta,P4_beta,P8_beta,PO4_beta,O2_beta
5.910715220325867,6.733885293597594,7.384318311130046,6.315245606615948,3.234599650476642,3.7905947149691697,3.7461240632584603,7.175337094379495,4.450968056543152,2.7505428756787067,6.637346058414158,7.135863418193778,7.019135515202656,7.024351562765952,5.939239295129188,3.6993751622984234,6.436129631623027,5.5671898012004295,6.164013739865447,6.777825281428782,6.183383803778042,4.213232033533055,4.969992906537282,3.1720207071340787,3.8517789235057887,6.19440199084938,3.8031007085339983,2.7702835991077195,7.319040319471113,4.548647633604867,7.170052435600665,6.396662521166168
6.347394514227162,7.207472932369147,7.814111394893527,8.325175674221141,3.9545158885898704,4.249950511405357,4.2683452427314785,8.61225280806521,4.694046572989589,3.0615510771764924,7.17911219241986,7.2279580162628365,7.207927801319498,6.2364424073484015,5.9158461077056606,4.020748475662794,6.709888890547007,5.796492907887878,6.644707361494173,7.750165780538869,6.652611831066558,4.52116093803887,5.738644072152116,3.419216505002627,4.233631467196527,6.494900981968923,3.8963939053542216,3.1610643488428125,7.601901186534901,4.9047504421917045,7.635339619938537,6.790899182978627
6.843313512393384,8.177415960424364,9.844269604105943,8.426138522379084,4.0862747714250895,4.391970120368087,4.624383200524837,8.843703036513872,5.431733241960695,3.349189202731378,8.248814557820161,8.364745785124889,8.112435143578475,7.284032892455357,6.920941325786619,4.234466232310142,8.110021443392629,6.471765602087728,7.5334649258061575,9.595620802742523,7.41955156019766,5.81203549753441,6.3670865984067655,3.3887617060300848,5.0547840378579965,8.794124180360813,4.7440416699508114,3.136158910674898,8.816273529003686,5.718293629291956,9.473422591329193,8.656929721563928
5.152127619973541,5.752927788947422,6.573017308165251,6.061480315654572,3.2577726266285745,3.8230689503163062,3.4869640278993805,8.544365131597566,3.92959131681969,2.6655805247507014,5.737453437408449,5.949714264229635,6.770045858695756,6.419786827316807,5.6829097791583525,3.2772594391280507,6.193584692850382,5.492536867258918,6.169123039475874,6.48886340720694,6.272565346958148,4.41745272776518,5.09624529457584,4.252677296282937,3.8903875403489496,6.683060227398408,3.3789337432450224,2.5936732671385534,6.302794680269498,3.6106018401539783,6.7625850423179825,6.59965066992985
4.9233980031182805,5.506084876076574,6.033742988056251,4.907308792886681,2.7742683288144483,3.1423965103031684,2.9874541950737075,8.337409134775353,3.87513042061304,2.4786187511033893,5.5217841846018985,6.060239203053093,6.480214469790028,5.820607693655907,5.3865724815492175,3.2420014972624336,5.2504207330096655,4.726246701740658,5.358159058190733,5.84855008734308,5.41756158421268,3.674452807111775,4.648613900101347,2.8247494263790918,3.1027850041652862,5.812696751514621,3.20663249544132,2.2792597844868268,5.860967937405818,4.452981827425925,6.337699197027693,6.2689695921915165
5.388400702051678,6.0285964776835295,6.736553787330071,6.022235776605162,3.3729797867133335,3.637822058208859,3.626402442933408,8.9817088737943,4.711624221043448,2.6468201947515517,6.2030967513789514,7.570961173618004,6.833218208041303,6.1709954497516915,5.507213966369833,3.8168453859121936,5.872379859062063,5.131706831327151,6.008896520397896,6.7868711099502885,5.638239117047374,3.952896688402231,5.1889003933605435,3.2117312757110024,3.782853939271402,6.5039401282187095,3.5843684168711287,2.9938844688417117,6.996331376545728,4.539640994663585,7.0456360346733495,6.285313113021285
5.7571400882632195,7.237598959956397,9.17833638141633,7.159924672582058,3.7971579257665713,4.572511608851503,4.9285606553667725,9.939070907174816,5.8085312058692224,3.44965689584594,8.384645664831389,8.608673842396444,9.28786321808412,7.7900858217389475,6.5267086786327235,4.095844212488176,7.272001282395888,6.296185324513202,6.293009853904884,7.29221934329852,6.702149974451197,4.965467370914499,5.325243294609546,3.3144532765891035,5.197531125799308,7.369314533414324,4.245856568463852,2.8277400517375764,8.507376294527345,4.935321099597297,8.30885743580887,7.477011155048995
6.968852588792733,8.532340567360162,9.511362564189547,7.784972623588635,4.353320185123973,5.155030119462803,4.694539951068581,9.586210524973817,5.645722298512123,3.7706140800759567,8.305144693945483,9.528473687185176,8.586255447590332,7.460978813375442,7.423310899827093,4.478578162674163,8.532682910201197,7.0667574805933855,9.402769548403358,9.76333391905705,7.437151707111832,5.123017392616748,7.113753047448207,3.861957035704232,5.083323792553619,7.392240910384724,4.718352763876519,3.325321581208338,9.083097427028036,6.630240979183898,9.982629422762864,9.413829364750589
7.50344687537449,8.838136321423313,9.733824277554751,8.229080452801819,4.613415283968287,5.127846290516807,5.260324122093866,12.77779443221158,6.196412560813892,3.4111178345096684,9.428657888315069,9.874966283748117,9.24016529945625,8.192001990587562,7.49149912862502,4.284987893242427,9.279716561211485,7.514053934652302,8.915468377684638,10.237255701876252,7.950143389388006,5.589528327829739,7.727688008828032,3.852189352363806,5.641860995078116,9.139968979475773,4.710338759523982,3.1760741847386336,9.549498553949755,6.649976793146212,9.371146234647128,8.31660887195959
6.033278769997607,7.041142602580951,7.8524666091204915,6.760757761742887,4.09388113192615,4.419890452846548,4.224870263063608,11.385249197001514,5.487695008963807,3.3648019767081614,8.53102307784262,8.055911856951179,8.879897628460855,6.965027947187682,6.3616952386564956,4.35266639561141,7.487046890862413,6.166031172583589,7.190850017004872,7.905510347937023,6.4543763660237,4.531890668245919,5.954429987901476,3.507653281257351,4.464792357260981,7.338652098718878,3.931408849732853,3.075780958535387,8.24762005206806,4.473114850731759,8.121063854793226,7.2713565826613715
6.049266896800373,7.241786502285835,8.402897453729317,8.113383717906004,3.93153512149713,4.2756300661991045,4.034957240290807,9.371339849783752,4.7476546196400005,2.9879822574982224,7.043499093908912,7.28839958211839,7.381364522783874,6.4369829668066325,5.528877905036964,3.319492107191309,7.060574577850202,5.945211953406313,6.7248358329187585,7.178453599355838,6.671699843435872,4.9386616679952136,5.0688169088118045,3.2336503773676,4.603367037815811,6.9685352661257065,3.861884810201844,2.5065012073300403,7.153903663901277,4.965728716455321,7.008354088087622,6.162169818548706
6.820789704864152,8.191365128668366,8.919412601954154,6.935268794488934,4.107951571877493,4.646598592888248,4.241662436181386,8.264047849299901,5.520108379500606,3.4701223508829253,8.568203879975202,9.46669029487069,9.669864216171064,7.778288949749758,6.8841838022169135,5.114069067571625,8.013364851455286,6.5706796782109125,8.412918220568022,9.451312039178928,7.154197998370148,4.908724809697795,6.994881128578812,3.7490720426919513,4.801243910847928,6.671262620756624,4.5068540197342895,3.576662653389341,8.326529032958637,5.80220949002367,8.935110317736068,7.999104819610668
6.574221370292151,7.888004013225467,9.448296210052977,8.12067969605493,4.387797343264603,4.535995462034713,4.628223329940144,11.769165848390909,5.265148053526408,3.236363528510561,9.353725173684877,9.074555198710014,9.437750302193622,7.671972889903826,6.525617073104836,4.30903826552173,8.306845459497898,6.917557582378652,6.830726469057053,8.279591838836692,7.321366788427122,5.082550719709807,5.7010481009405884,3.2463684368268644,4.565394834465984,7.834146254582884,4.030753479227212,3.0261434311818283,9.55732275524774,5.6231479771844555,8.931099610670195,7.454334015812428
6.176464949938327,7.204328132460628,8.083306968381843,6.55152590819664,4.101586119972368,4.235229478638722,3.8389099863770486,9.182634679574816,5.034449935828345,2.7845989405680758,7.114157531300267,8.483572008153534,7.240955361546702,6.683770630141307,6.098674193103821,3.8250097701888697,8.289908935689912,6.822102824889404,8.402870677054391,9.057528617647346,7.5985282782256505,4.9156161496531,6.399554160370764,3.1861252141321743,4.431915930915858,6.9259213436266585,4.116189678796654,2.9397078191285004,7.745620759020432,5.988675430141634,7.694050785533895,6.8964199990823625
5.90824554386901,7.025280062857597,7.474493408563975,5.908640360005503,3.6212624609132926,4.193656194564209,4.123642393851421,9.348902910715825,5.320003615520196,3.3067325430178247,8.09279600482069,7.587216795170715,8.979835046710717,7.3284761557560625,7.091495063686821,4.414268330389229,6.881325291303347,6.030394608639575,8.026943841638433,8.859876216741277,6.351290940245309,4.698292974190612,6.78025168193688,3.3947376080614937,4.405741804936096,7.374809781530456,4.001109833717647,2.9414785960196395,7.90469710423707,4.847493219043238,8.808847022872886,8.286321060332575
5.121687094618462,5.504220346536188,5.955214892269296,5.318188542724236,3.0103473747898466,3.4098301237512563,3.5307161618103935,8.14392444313515,4.3082448431045135,2.8019401522237315,5.785019174572512,7.053867960462616,6.3656150391465065,6.212176434568641,5.537859766784189,3.1432220829832658,5.9368489576798265,5.194771480324336,5.1080366560661465,6.118705164879992,5.524615565427287,3.805446305600794,4.473679859754592,2.9658582458975395,3.7294110203471686,5.5120732779456985,3.652552059972369,2.6825286035824267,6.576512601172537,5.776519096324098,6.7742472958046696,6.781892245338076
4.964664443100682,5.5081599233389875,5.921936758527296,5.147879517255624,2.8569636480092058,3.553505928888337,3.5832617864504988,7.3379303248823735,4.0512359028886085,2.9221711743637147,6.1383233248559295,5.540846897824962,7.167806985480139,6.3631839686423115,5.65998270527374,3.5082100952149946,5.593854705723153,5.394492814484564,5.505744173830241,6.358575920808308,5.431544293392884,4.133454947582183,4.859386221044479,3.3088992666846213,4.087771595040277,5.825119895551005,3.3379321091016507,2.5818319399247147,6.515077322061216,4.015635353376007,7.01269509282469,6.96003026594175
4.881789801162956,5.684915404402156,6.069952526728054,5.719609482472343,2.9024697765664325,3.3939384543101383,3.3952995772332333,7.8414487138955495,3.843647768282125,2.503063804805732,6.047859441359832,5.7899369160692125,6.106271456727033,5.43535510209535,4.550981727079527,2.8474797702345382,5.568445923766742,4.867567743701238,5.004188693899803,5.7231171779551255,5.100895285146332,3.6845627214290784,4.468378944224523,3.1643225721286297,3.6076768464301847,6.048487300203444,3.2778229759888,2.424877854678191,6.368833018812071,3.752790105940457,6.1910556276452695,5.430546764383231
6.201575063792963,7.311674794878074,7.9097968876820435,7.685777766319536,3.6295352643794847,4.226956998865873,3.9877170873031194,8.023774095590305,4.858225808795321,3.393939779146431,8.130598538729128,7.229974052707617,8.651520338675727,7.083803482972376,6.165016002479132,4.119300097220506,7.325943278948338,6.490549828429835,6.558997664345099,7.937437698243997,7.200661375395515,4.898348638686992,5.798279460410456,3.8015117993795537,4.579793675061638,6.249970165454953,3.767754242064893,3.0409572022424745,8.572115964246606,4.738554661054775,8.399411291848601,7.529594716729636
6.031030452328715,7.2538947547647075,7.901393815217324,7.699377387398357,3.97112340335781,3.9912513865988575,4.2219929164390715,9.737346119228182,5.01281628113378,2.9365189671478777,8.179495592107642,7.357966842726264,7.676831069354006,6.833873564610553,6.065055406437019,3.5564878662528074,7.355412803479752,6.477617943761777,6.550068590288931,7.872110551956174,6.534623154536417,4.578399641786113,5.333112454998337,2.913498888163228,3.84194499351981,7.147880985508907,3.4728221597705287,2.535918642732157,8.346810219294019,4.790556155142547,7.987037389620216,6.951996005445925
6.295286951259447,7.394559764461725,8.355619471529291,8.033470387005568,4.189938943697415,4.466942349292348,4.581766073925097,11.30353210828093,4.935361879577735,2.9470076993054684,8.223681259624168,6.690247183358173,7.327582106585053,6.748257751316729,6.3664569831592095,3.7951905397063466,7.801152882758614,7.026062240931088,7.1788720323467965,8.747293447127573,6.9771621710330525,4.901107517995412,6.244162336366142,3.424719379332379,4.595473881234246,8.148921111066585,3.659563644103068,2.6609376782030902,9.752294731425977,4.7325989630155165,8.914992046056009,7.519604826824021
6.3269330885893655,7.403083005275628,7.8164193290588155,6.0565559400336575,3.307103707667125,4.1929499736498705,3.947925905225422,8.874728113093436,4.892027094527825,3.1530199830481225,8.228644881571856,7.52941127965475,8.495971843805467,6.930092175257615,6.404450169606212,4.112736531788453,7.5968377535042215,6.158030271938642,7.116322118220972,8.078621949502978,6.724961440644928,4.647053395759229,5.858924850114883,3.330378476765572,4.3164689347082765,6.597374587233468,4.059878555691879,2.8530280735610516,8.122387529328549,4.508744840137365,8.381983739884816,7.635593728186666
