Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma
1.317233135040868,1.416481416371782,1.5403181377530455,1.3963624524671063,0.7924711639863534,0.8699716296714334,0.908181892942506,2.565982304361443,1.0140480467815596,0.5933912681579857,1.3640423167483149,1.8898991858205607,1.392323615202154,1.9850791984837264,1.236131283038135,0.6493213467048565,1.4218399558369914,1.4122942334864717,1.205770270927363,1.3982639086473698,1.4372879663871987,0.9869046202475236,1.0569397042100737,0.8368443032878602,0.9190397555656304,1.6716105196863218,0.8309752008366245,0.5750503465222935,1.591307290305748,1.1575195773110762,1.2912017791347938,1.1108526810638997
1.452006294397534,1.4467712865035045,1.5902311828627531,2.7451964912502347,0.9106314600588908,0.8741891396088305,0.9472099287925684,3.0863398715089136,0.9829457692877994,0.6323103876156864,1.3270606668152412,1.6077567551832204,1.1680531618198144,1.23457993422759,1.065270546547982,0.6653203025076192,1.4274814518286147,1.3813176257795459,1.196903945503501,1.452778663689804,1.6211750553277076,0.9768463210759832,1.0517207504683068,0.8294127650355279,0.8871643252256571,1.6252514799543607,0.8135008938207651,0.5946658332113878,1.5857434312465766,1.3177052400072804,1.3292260506704263,1.19719719484475
1.594612886755752,1.804460906510424,2.515582291134194,3.0177514865721067,1.4065706986257005,1.1497043095484238,1.3368319133666202,3.718057316827743,1.2578297127118478,0.6839166989980561,1.4858739170186277,2.1299398667140035,1.2646252547758778,1.3137970246187598,1.2471305521562184,0.7216899943376008,1.6042825360490311,1.4987571620328342,1.388451192075398,1.732881947610584,2.0291546145754125,1.4146635033515351,1.1997520586327697,0.8812503134171608,1.1153983680791242,2.2969720137561818,1.1580496012356118,0.6480631174145133,1.826767584483584,1.531058656856661,1.6402534750974287,1.5251169926619537
1.3279723664269238,1.3164277794413328,1.5062634499766907,1.630368616924873,0.8893126950224529,0.8879368193238858,0.8919956854724187,3.832543593334477,0.8769523645517631,0.607631721403827,1.1319913356162044,1.3050131199905628,1.179979793987583,1.4390283735507103,1.0580526239738133,0.5999142013678499,1.406533419588752,1.327512177572385,1.1414577817499012,1.2918241722581545,1.6284293577297333,1.1487836940485785,1.041650647280405,1.01445375161631,0.8787133792624028,2.0242469431293824,0.7262349452970028,0.5852305795340591,1.4383044729871002,0.8068429597065088,1.2127896413004806,1.1085532372874216
1.1775405071094436,1.2636284623233909,1.396303950348474,1.2832553037048118,0.7577588867227866,0.7648973930890289,0.7677247514204988,3.9771687499453288,0.9081749974552144,0.5515255548744544,1.1032134702226886,1.5174955197923927,1.0857986227965046,1.1840258019454917,0.9755951759104109,0.6006892250043587,1.2044740859712946,1.1500815546875849,1.105674003994419,1.214451615668087,1.392133720564361,0.8823397969992309,0.9772477531232188,0.8172849469841038,0.7525920808991843,2.030269647273465,0.8347765178718596,0.5285086613486406,1.3254751191947904,1.3375968298076788,1.1524142672631863,1.0671220421667598
1.3744717023813129,1.3058541328503492,1.4803659526252289,1.5264081338453408,0.9686668111292616,0.8567855740551497,1.0424136356680662,3.807943788712509,1.3105188951248885,0.6061599197841758,1.3642474668777451,1.9334941188007144,1.1777509025437187,1.3230816027065477,1.0751572210002538,0.6663125002154608,1.3772394843311582,1.3440945997635054,1.1878505205607528,1.4066679572936185,1.3737078113677432,0.9894227059585862,1.0726343040161008,0.8578131007291754,0.9228164131572916,2.3755986591354286,0.8176672308000064,0.6132649101610699,1.6171301811600451,1.3374423059558982,1.333356960414786,1.1669966357455004
1.3273460266282309,1.7332387916146843,2.632372742279078,2.2263737068663625,1.1594843953930614,1.1619245597562993,1.2067211424227526,4.391097165587387,1.2323147597715025,0.6748022508123587,1.5291192686628132,2.464019824820308,1.5345549434177923,1.9596126554951363,1.29246611142492,0.6958166363477386,1.5278747083053228,1.4840383715271983,1.2625160432836828,1.4833384590643044,1.5897812516430576,1.185602837686087,1.074612724657185,0.8690998002668602,1.0407193652463929,1.9777819025588237,0.847948349710826,0.5815977640640406,1.7153390595513147,1.1302091550051974,1.44065086945335,1.2712869574789416
1.5697193178954103,1.608465373234269,1.7654893368194835,1.66951956860448,0.8926389177632917,1.0243431477674123,1.021972734448144,3.1999284267945503,1.2056703588690283,0.7306292383887855,1.5211494004559707,2.407237945793512,1.286291058898902,1.3133058793035794,1.3881409650635352,0.7199099251125728,1.6873439565158033,1.6155411963940554,1.5122896020275276,1.7486792209174664,1.7908239666245145,1.086012707673608,1.2140892607018607,0.8800510448727429,1.0184702246048978,1.793565799523979,1.0008020302628624,0.6347914078705221,1.8446763353856641,1.9563589331852784,1.6743621553282655,1.7412602777543804
1.777173237654006,1.7141874863901412,1.8933108166713282,1.7391625200082066,1.217199865766172,1.0607234766861433,1.2165826123867458,5.880260061368289,1.5273062749056594,0.6978928670877045,1.797089062070643,2.8179312634936258,1.4504309919815368,1.6125049046415214,1.396738955991799,0.7320689096231925,1.9200059224950687,1.7224503139558038,1.5119582348738616,1.875309732853396,2.1303764374801863,1.1686743047058128,1.34252610152282,0.9446948542543272,1.1131814677799232,2.6394244158730427,1.1614090889338615,0.6606380106827258,2.081282434709141,2.6905638490298784,1.7224415567554068,1.5670324566176703
1.388795487227056,1.4533187180561289,1.6510019298208303,1.6175814320797246,1.0343083710913688,1.0047171081439088,1.0672639278216225,5.517894018618716,1.1589737378008949,0.6586332627389048,1.6834593420237942,1.6901953809943315,1.3616372525408575,1.3520924092148603,1.3106687317316306,0.7078630260178165,1.6651374842954494,1.6311819330017316,1.3267479603534356,1.5840990973511329,1.4307068550244948,0.9885799769044676,1.1875665679379035,0.9157180536260676,1.000080030790648,2.3349870374973896,0.8608483181093578,0.6142986841477355,1.9561554923006184,1.0920422855622838,1.593120736203892,1.6134952349244889
1.3052298687177055,1.465483060281715,1.776602054221966,2.8674357751346564,1.0826482872625711,0.9292376339900956,0.9886552096777876,3.573673705629564,0.9765151298823912,0.6459011893575264,1.2438230471624745,1.5827511822228573,1.2239531072198382,1.3714817499738206,1.0526981215162865,0.6224077188773233,1.4014094279361735,1.2886753778103155,1.2561235372902635,1.331516417622189,1.6877714122586027,1.2860152574453598,1.0380000294952323,0.8595718317962928,1.2574285539730743,2.1622627978845737,0.9153881232084308,0.5930671720396996,1.4937872960336203,1.5139063707505709,1.2606538653970778,1.1034338614531185
1.4387819839851397,1.593862569400176,1.7056064480603481,1.3931337952154932,0.8169669657874069,0.9267770913053772,0.8975067068928436,2.8326387985650037,1.1100582809727415,0.6427810554416775,1.4671670428509986,2.4963896993328105,1.5182323805201454,1.7923627037050542,1.2467509758010198,0.7651314120617659,1.6417467618809594,1.432466095978252,1.3942367881050497,1.7054522128939311,1.624779843604378,1.0215709217573874,1.2250125845805764,0.9179209512184918,0.9505156786299306,1.5618562069922246,0.922053695241126,0.6509659400230954,1.650043142959654,1.6043974082773973,1.44152679956168,1.2416047108171178
1.7679936338612756,1.8747501578829449,2.4781511313254088,2.453694948836585,1.1422577128863212,1.148165546552454,1.203519702849172,5.028053477698456,1.2425668418072924,0.674146074187431,1.8394051944288687,2.559297598157944,1.4979942504875157,1.7448877567312766,1.2468199029290148,0.7446607222746187,1.7974063474636983,1.7314823714152068,1.2910315669928267,1.6813800068522529,1.7287158538749032,1.1690808006015283,1.1358475838465094,0.8834159575205296,1.0292730454280865,2.1209343408014214,0.9289116773141788,0.6532894406070833,2.1621216706834976,1.7988094621282489,1.6603244429437691,1.3333195794774009
1.9025636203224108,1.7148496791728531,1.8114261825732996,1.4655186663780515,0.9268523811430838,0.9739717210915904,0.9588558203096688,3.682721115988756,1.3142119128073075,0.6076085179202138,1.562895511477982,2.618619935535417,1.2476177292004031,1.5342031468514743,1.1253470132124832,0.6606899383890552,2.2449928495441407,1.7858671119043683,1.4052318722427657,1.910215671390965,2.5447672492135007,1.3916877391205138,1.1487352710020182,0.8159556913669048,1.0025317141868038,1.898680869704607,0.9583183404086736,0.6050365492069859,1.8610698281125575,2.1356754039368964,1.4044795606112106,1.1436007797271186
