Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma
0.4436338377753325,0.5235314625257602,0.46287906706168835,0.22696775086888912,0.47714393259952487,5.380963344227597,1.3790362289063813,0.28850178033816365,0.4201466820800175,0.38963921215261377,0.11888268557145702,1.3522329375940252,0.15176220793169112,0.8282777193127084,0.19493137413572525,3.538938739005183,0.8073802704896768,1.009916057155109,1.0197341729030438,0.22914841107463513,0.2744178290600405,0.13917304829424915,0.16163271451478767,0.2932786425915633,0.08796312253269813,0.16971944830590516,0.11606085928903158,0.4321210785930317,0.10855192717689668,0.5148584090610937,0.6998287009723285,0.26253365581206894
0.4444854839705546,0.42235195402109965,0.5939827813593153,0.7546475229339817,0.7997602324591069,4.915019781543791,1.947996149749869,0.38094650808345726,0.43939089057972247,0.5865316037811034,0.20376134130256868,1.9326721835881753,0.11595946670109684,1.4265935578412003,0.12318219709993417,3.4352791428036897,1.22759159523478,0.918269076653727,0.7461070285822611,0.506297213891236,0.8633068947853757,0.40824782315466607,0.24752432367311605,0.41133826908455745,0.08207755744031792,0.6872739972621623,0.09858887033869512,0.47226006044173513,0.09879547016281058,0.3395952230746647,0.6076022661179237,0.16770824968627066
0.3465672489001703,0.32640850161487134,0.2846286361552876,0.1687924862332273,0.17385889463366938,3.2943949124637855,0.8250464268445017,0.2473125420691741,0.34791137417162854,0.2832783528050968,0.10475303511049551,1.082430508083245,0.12824870246881645,0.6626210263403222,0.12410038977101245,2.1763526207161803,0.7583989919264338,0.8242652196300796,0.5786738240037035,0.18695952498160795,0.37845336306603367,0.12364711335839712,0.14380055700640693,0.25070965292157843,0.06613466346173985,0.22496712678794833,0.08625850914052155,0.2894054316785581,0.06871152340426663,0.31246317554687875,0.4354454311532066,0.15991509232399395
0.2636932877696843,0.2522880037910178,0.17545525858399794,0.09988667116758561,0.08987526754482897,2.1347934856004516,0.36918934725923847,0.1890054851046593,0.27537831004284774,0.12984286176993393,0.09484489456699913,0.6435124817136599,0.11299890618835125,0.42081515746752884,0.12097978317426258,1.399405120685599,0.583196191106527,0.6701186827062762,0.4783774992378547,0.1826667493615979,0.3592843318385474,0.094737711934685,0.1078718852482676,0.16550001083213925,0.07344833959586876,0.18967416835594525,0.09603376394682932,0.17183113200815273,0.06498175349633474,0.32424799353908285,0.29920103844208806,0.16282439596263482
0.30419016996592346,0.2900168885213116,0.19765657718338206,0.14403741148679272,0.13216209618806501,2.2414300856314564,0.45924015070889457,0.21222994230254702,0.2904273991328605,0.16124787542150767,0.10081030881343998,0.7654576898499135,0.12497092765853937,0.5140381549739774,0.11589510735033295,1.5583219919777878,0.5967937777669211,0.6887496723204968,0.4910468092178551,0.20192204624624946,0.3887029559475853,0.10143587909206171,0.12482283574303708,0.1818816429185328,0.07491306483598671,0.2161648436927751,0.1010375996903202,0.19124660445192487,0.0845923188744386,0.3300457069183957,0.3575042004208321,0.16492854860413758
0.9243239821345751,1.1255447847005782,0.8383617263999743,1.630362820437891,2.5641835788473366,7.627325698333756,2.1487575480283243,0.94979979199449,0.46608483226857056,0.39044097251389,0.10498455138880614,1.8836688647100233,0.11900608256151918,1.302202202489515,0.15076941589038956,5.574839632439295,1.3523654732065151,1.5082177127365737,1.7006217790765852,0.5159990253020346,0.3241568756705452,0.40372732125912464,0.12334782306597997,0.22117556637417532,0.0961547320463436,0.20362113422576478,0.08896760638522108,0.3370407719036835,0.20172755946646292,0.4873029507891676,1.2981104017135863,0.2147452113192747
0.48029889656168445,0.46837310861193654,0.5438016206044595,0.7241111545150054,0.7916137154524507,5.029953149488346,1.8556833318899493,0.3052313532241364,0.36531286998624457,0.5786637666840153,0.19559615665415847,1.6614076445963144,0.13475300381375038,1.2213891448396685,0.1532000868536236,3.0755002759463546,1.411322577804575,0.7384084997167759,0.860795065930638,0.6484243079342533,0.7880751484601219,0.4660927276517296,0.20738607747065474,0.38738194734813153,0.08671334287496543,0.6545477728501885,0.10893135742553275,0.46006314576845786,0.09564222143917002,0.401781575668239,0.5810459408881743,0.20142367145173437
0.33459037021882093,0.2659933187948922,0.2763640313610585,0.3049562581553645,0.19989751239326656,3.031613332405832,0.8853999236825938,0.3009617514741968,0.3116721515980603,0.3078085693842072,0.14399737680395241,1.0483222408966169,0.1252045211706868,0.7621356337692853,0.14823842959993358,1.9632575012951654,0.9180430794580522,0.7576085613715372,0.5896488336650487,0.31475430920117164,0.513854292291273,0.23222953399858792,0.15647204089197925,0.2745477739027282,0.0738380053980493,0.36569461366882516,0.10232490906272021,0.2994262083096277,0.07601792536070638,0.349316065811759,0.399529174630107,0.1966815184768912
0.4471065533819232,0.45180169711256285,0.3626823177962086,0.5526614848131102,1.0243553160947374,4.320828332171034,1.0977207988638478,0.5722661619974518,0.3641641474368289,0.2557188962391962,0.09571425650262533,1.1279061422122143,0.12152735061987271,0.7638416325585319,0.1363893852095926,2.8936526528969595,0.8743085856486638,0.9575738203106186,0.9194474139844195,0.27938387414801025,0.3332638882768421,0.17301959130895772,0.12367335565024987,0.21183688248340696,0.08385972673026837,0.18134838165010833,0.0991770397836832,0.2702506215512574,0.1081135860785996,0.368802231239336,0.6131917814875358,0.18992716388981742
0.323319197443093,0.31424587359805833,0.2341604134346916,0.29049908905574595,0.333886137638454,2.3556632742678563,0.5556232273270856,0.4448943969336697,0.3143602395938422,0.1772432094627886,0.09422101924392966,0.8627902008044376,0.10901597955507598,0.5300421737562319,0.12124185208240593,1.629081286422416,0.5434964895835612,0.6127626911094646,0.46952839714569583,0.20070399631721395,0.24431417250560733,0.14498798539215818,0.13218245674436943,0.21607596770208726,0.0655596065230703,0.20122905698487784,0.08666615334338189,0.21441033308697355,0.07017134007093509,0.2906564557878613,0.3440215580550557,0.165821724315108
0.32799568775298354,0.28902558351951196,0.21759703053850363,0.15006386325598184,0.12734401830330883,2.6905328867393936,0.5765080048514928,0.24138277554500803,0.3347356304518449,0.20090527031219121,0.10008443420826088,0.8973781335610456,0.11542516178938306,0.5619081628781865,0.11696556218259996,1.730235963079536,0.6613743844597947,0.7532086430769134,0.5294205202271746,0.18984319666912783,0.40697146488506397,0.10178350627072993,0.12126552995263046,0.22532035444482945,0.0722902035853305,0.21976518468713507,0.09866579476507738,0.23931007111692051,0.06855225819692534,0.33918980777392504,0.3755550935188765,0.1667189061351731
0.6484858072947327,0.4825375184918196,0.4206693680638417,0.6618541814913107,0.8735173197455235,4.073739822093647,1.1313247067873269,0.4888241039111412,0.395552630200547,0.3302553398106016,0.1276839913166506,1.348379218499746,0.15816900382092186,0.6985736814613863,0.2879847978366036,2.375775598318233,0.7907189095462857,0.8606921986219083,0.8916076062676216,0.31651292864857306,0.4578770852393294,0.2857110711571698,0.12368740450886169,0.22678861600413705,0.07927928799442299,0.4166355133655844,0.1414810616063561,0.34300481960350104,0.07143741935504733,0.6555663401619614,0.4766240367956489,0.3229976409767147
0.3199584943194591,0.34271843670036833,0.31186002864784124,0.48108824202499517,0.8819062810560153,3.124565252658234,0.9210173044344622,0.47185491948755665,0.278743951249396,0.24045025802676848,0.09981705925352263,0.9153755840779509,0.11836710876501032,0.6866564540372273,0.10745377370654238,2.046527333727434,0.6044712699183654,0.5909064805094364,0.6976302004026214,0.255447817336896,0.2584448192279911,0.16924627665149422,0.12253041096569688,0.21172001699656162,0.08425718152178245,0.2114628482731179,0.09531541859637294,0.23513293989629924,0.10169967030816363,0.29288660359005736,0.5069452096402333,0.1435867090159111
0.5550339725862455,0.6316433066892368,0.5192367978081438,1.0505536895766714,1.4342189933939193,4.47726325228444,1.2749973331364954,0.32763170748841486,0.40667744331855626,0.29194767761783474,0.09936060241431283,1.3042641104755839,0.12174919896423078,0.8964435568117791,0.11057924420151453,3.3072912867945212,0.8379756729402426,0.9413155616721889,0.9948374110311089,0.32684052658278,0.28195694361343127,0.22243374964975282,0.12146397976396069,0.21617819297424068,0.08647468809847711,0.20931537539893946,0.1039305169559625,0.2758088453448207,0.1480540506381746,0.3906240205707596,0.8018817237694897,0.16837618235944252
0.22260980296020744,0.20077860050256857,0.2249809367542121,0.22445338175080493,0.17149965315297167,2.331919839484751,0.615886147051139,0.18470946963381094,0.24663928608727612,0.20689456673917633,0.10110373177370466,0.8104814924792483,0.12210351047799689,0.5477176233753462,0.12257635240560392,1.500956487817022,0.4449355879182794,0.49155347206772015,0.4846506825011621,0.2281985769540155,0.26676117810910116,0.14083712183373837,0.12771231092841087,0.2097451406394312,0.0687092163505474,0.23655741573326017,0.09362971889237624,0.20711063279214817,0.06201038215790176,0.3108338677069411,0.2701312798511205,0.15882085333020185
0.2548549542921233,0.2445320685005009,0.22402965475211162,0.16220456449360185,0.1230930893121379,1.948518215708917,0.45518788825075424,0.42005338557914973,0.26908093514672865,0.1528478753747253,0.08394070673189324,0.7577814663886159,0.10262468432078857,0.48193949793019897,0.08388198014845787,1.3427099339117818,0.5317339262001831,0.5783513009232891,0.36957439024277333,0.14132295067053283,0.30709053309869,0.07940720927253465,0.11393088655495087,0.17525944737276433,0.07137598919185233,0.2529189107076895,0.08898916712721774,0.1635691797238711,0.0661118611925189,0.25798925953501645,0.2922076554957286,0.11944324330410933
0.42147602745947566,0.37013373728421933,0.3207846872905261,0.24686025833561087,0.24770111016722496,3.7657512817203656,1.011318635003207,0.22781706489504708,0.3501950901742499,0.3250450918757656,0.12168070980258403,1.1737137171086571,0.1261885210084423,0.8165018008380449,0.13252033232627486,2.53862311136783,0.761270987809688,0.8900206179013543,0.6672243220465427,0.2285781931034443,0.3986910260359023,0.16037202119628366,0.16065736808535533,0.26009969076167955,0.08375872189133275,0.2886143702776163,0.10537811996217206,0.290934451244124,0.08783176108072083,0.35299294552438876,0.4933966399804057,0.16779787251357364
0.4870536719409362,0.5331102923539094,0.41021699987637683,0.6371096084714664,1.133514691024397,4.475881041347184,1.1664429386909003,0.4654235488371825,0.3977516706231888,0.2788869064947796,0.09432582178697968,1.2649918608756356,0.12650069920211338,0.7804509309122413,0.12938617593498486,2.8896185254910853,0.7880842769780366,0.9158212203131145,1.0499513708236896,0.3274403564548598,0.34403618882580445,0.21247505877481468,0.12182402826797979,0.21701383880929626,0.07811470642279673,0.20913557678157693,0.0977848459694107,0.27906615442564,0.10672985726980269,0.40283875904996524,0.6758417688489416,0.18404009006932098
0.21944255770522464,0.2045744995051867,0.19102848884817566,0.15386167104287113,0.11087840274426715,1.9807118709427909,0.4640875118572785,0.18582768424690294,0.23707600731595188,0.1790530443592539,0.09939943931129533,0.6816433704048124,0.11511558531604454,0.4845234687440948,0.11576366565386995,1.1872798234573074,0.4332817871958445,0.4563681797411425,0.40657278303972966,0.15823081973877182,0.21689131921534344,0.08592673580458467,0.10673342167812913,0.17734640668715432,0.0764346926943341,0.17080346160000986,0.10041442709849925,0.2035392162427523,0.08199896980689747,0.2578936800582374,0.26960765389279373,0.15108104010901532
0.285206567404492,0.24993205091963488,0.19691592431015834,0.12821019816787096,0.10493923465729421,2.1513896573171576,0.4151174513704908,0.205079551272295,0.2960942972654893,0.1572184307875458,0.09691644037670263,0.7837462066604749,0.12234826631946684,0.5222699632750456,0.11851470794841158,1.4044843849509983,0.5560466537291633,0.6472348198060225,0.42664150472897955,0.1559495668580283,0.32653796736717616,0.07801127872911555,0.12368869967919363,0.1931581798918397,0.0741443367615703,0.18487820812777897,0.09862384584183612,0.1916889044850249,0.07362291665408605,0.2892783992034365,0.3190303924585142,0.1608017273092477
0.27732889252806303,0.28327769666406394,0.2870406059216032,0.1385745423494909,0.2358005961153385,3.429815365147806,0.9229578771030817,0.24262446034134977,0.3037002226082403,0.31120078370871845,0.1093766299476651,0.9504384793037238,0.1071968364550943,0.5985291269178029,0.13883573272490943,2.0943334412303183,0.7610341947391703,0.8139467527277695,0.6502916247124821,0.16468352847932027,0.45747261566262315,0.10308256142677763,0.1355121710784192,0.26734789731246905,0.07531387864765203,0.26595400549235576,0.10199373894735017,0.32963156323317777,0.06001292934971518,0.3906950990193452,0.3726259609833477,0.20119846845855047
