Fp1_alpha,AF3_alpha,F3_alpha,F7_alpha,FC5_alpha,FC1_alpha,C3_alpha,T7_alpha,CP5_alpha,CP1_alpha,P3_alpha,P7_alpha,PO3_alpha,O1_alpha,Oz_alpha,Pz_alpha,Fp2_alpha,AF4_alpha,Fz_alpha,F4_alpha,F8_alpha,FC6_alpha,FC2_alpha,Cz_alpha,C4_alpha,T8_alpha,CP6_alpha,CP2_alpha,P4_alpha,P8_alpha,PO4_alpha,O2_alpha
1.1962592354602555,1.3606260919977158,1.675765922000517,5.130174072336343,7.737582315124509,0.9841290656324325,2.778174039553839,5.476888507172957,1.7042522038631454,0.5391719682114625,1.2175173799449293,2.303788487707056,1.6090419433057739,1.8549365377107334,1.1647586387207194,5.223194404007753,2.206065683970374,5.231089725432154,1.1443197308217694,1.146606894089002,2.0981034062817168,3.5172540562329404,0.7619588751674549,0.48574214493406703,0.4525158055089459,3.8786580262303447,1.5990395419246464,9.18420244598652,1.8712309397612286,2.2578119455476173,1.7831641503598765,2.094826576434774
0.8839827330818373,0.4840600129939343,0.4786840054014183,0.7054733130612456,0.35807765706152295,0.4717855620212663,0.3611874437195156,1.4154397531746423,0.2689913309474603,0.6161106914671716,0.8144476685830846,0.624792197177568,0.8122744135628506,0.6918712341453812,0.7152064917059572,1.0802734583089753,1.2405775895624718,1.6582764323454255,0.7730322378027856,0.5465884398688444,0.5502061762631452,0.5582346152595263,0.47993989407403026,0.5650629868500048,0.3214047233592915,1.196457473439473,0.6824907879170459,1.47529165105826,0.819035711471628,1.0087790292812198,1.0513122539848028,0.9501639149790833
1.3449363923776905,0.6031994709448201,0.39658880431165,0.5466678215161014,0.48559584562827873,0.6574836492711738,0.30912313075362025,1.0418913855125134,0.23071691061719585,0.5493950999392571,1.0020852821068875,0.5388680636510065,0.7731289281204203,0.7376070481956937,0.6642932741507134,0.7003283996751518,1.1943117903942222,1.2215374642990446,0.5436847827690215,0.5082491190615652,0.6025334767478928,0.36421553944540996,0.4275954064693198,0.6429992490414764,0.3671411827596665,1.0757081730220468,0.4982211335219918,0.6600550508527842,0.7894363830144399,0.8837321600375112,0.8792832802429829,1.0761408750278303
1.1404621962278751,1.1779513857861494,0.9669905944373544,3.8655828201381097,3.4578967768886266,0.4974116486180076,3.010787071702572,3.7093062884060117,1.0664811893363906,0.46188210586807116,1.0327776829734068,1.9502672051037608,1.6585824904530642,2.028140684179114,0.8983053102821457,5.658361072887668,2.003194462082161,4.941481092492313,0.9919016429277796,1.3237283959684882,2.2560381086110946,3.3915360438772213,0.6142249558067079,0.4923569829942975,0.4040413786326209,3.985253657533667,1.3382538880366806,8.844817603352563,1.8390175147058292,1.8918462151842914,1.7678967739687759,2.0589997831787414
2.3863073568363506,1.6058900352199799,1.189370957478987,5.222953629616928,1.2021695009703555,0.5505536783146456,4.003646700639564,5.603415607938851,0.6833940631094186,0.8443837965683602,1.8256476076443537,3.0691368814723194,1.9227256955763363,3.1353867164838123,2.04587227071944,7.576608167443766,3.4270807449687917,7.296561223561602,1.3865830746242531,1.4277341971020476,2.5104648354298282,4.438517486752132,0.9305614196356182,0.7174824686789872,0.5882812274768443,6.631397996272783,2.4986360088603377,12.387887560293796,2.596991976826975,4.437169113863888,2.7749742189565145,3.873874676107225
1.968659705259738,1.5435075849605946,1.7816258288852604,9.620268392246093,4.070818857660213,2.6191838140541477,3.924184420338683,13.4844046177123,3.0163997978875257,4.5583023252831865,8.481716713418372,7.115824354004634,2.5735208340656537,2.463764735146821,5.118626263679033,7.447747202790351,32.490067227957056,32.7787529613865,2.4558826063157184,2.6115602465564134,5.1626391036771455,4.831900129994976,1.857202707162338,3.531391355859903,0.5848544018747583,5.686385284576328,3.085752994777303,17.49890585349837,2.4797418439922057,5.452345165467688,3.397250109707841,2.4713704699725647
1.194481665529739,0.6398191345315444,0.685718549378296,1.1113808787411479,1.5229963772386266,0.5479052777181919,0.38692095959182526,1.1919174071240217,0.39000774469607014,0.6111697836657117,0.6674689987099713,0.58714807764112,0.9483193841619227,0.6632600902116597,0.7061896115645638,0.9029307907852355,0.9306615206403861,1.1024160628751505,0.7292688775339355,0.4699361963931159,0.5538311816000392,0.5095863631120439,0.47339245581354383,0.6253012020992817,0.3518441362813207,0.8924198604583967,0.6296025556822128,0.9751498516467235,0.8755012800906912,0.9143169645219671,1.0676968827300473,1.0541420059861764
0.6473831117062429,0.9303893242358985,0.7812091989679604,2.637916871978954,0.3962744560265943,0.552380304070173,2.2605973323329493,1.417590375227368,0.31252950463278323,0.7241728303320134,1.0976295612510107,1.3938968088287873,1.3516672672547316,1.6740378684767168,1.0645580269160835,4.3345563881851,2.317069310658304,4.3140069159228975,0.8438630111511354,0.9027019887933463,1.6761985756129887,1.7942616194852983,0.4230351234725457,0.8276826837424617,0.28202746732775763,3.2374938390996837,1.2414270873548705,6.923453306763233,1.5749428644922392,1.8785494483214427,1.4540178185064114,1.654948053672138
1.156001183516553,0.6345238105860238,0.6435268098900859,1.4072656329445767,2.8939202395957144,0.47740358752908024,0.586009528806284,4.8772600231747365,1.3477804480005209,0.5399570138600444,1.131949484355633,2.0697068345866563,0.7396793450536653,0.8112625662968589,0.8778847262469226,1.0719798787152635,1.12166737717026,2.1737183755072924,0.7973545227106542,1.2212496246449245,2.532001281052767,3.658655621622265,0.6569035363461575,0.5201458411492511,1.2992068492047253,2.6771641984530494,1.5093336762245952,1.6786675476962551,1.0560611566523153,1.847876615850647,0.914898539216304,1.182330072798145
1.0981981700733914,0.5758494855410262,0.46905327882852704,0.9127088866160116,0.7992189197156436,0.5199589485578153,0.3902990045104488,2.3183681310581736,0.8129784699832336,0.6429092905726823,0.9912982372642296,0.7573669677646799,0.8168584640672458,0.8215266884828123,0.6690134935642742,0.6803186823603854,1.2783905647519167,1.955820438537633,0.7264184096876731,0.5338330038801008,0.4208777968980304,0.49836975750501905,0.511165188540524,0.6184935492195469,0.3179203672678242,0.7575079255382062,0.5488601026539219,0.8901311652001689,0.987730001644352,0.7311392798913641,1.1648365215764176,0.7872743084505852
