Fp1_theta,AF3_theta,F3_theta,F7_theta,FC5_theta,FC1_theta,C3_theta,T7_theta,CP5_theta,CP1_theta,P3_theta,P7_theta,PO3_theta,O1_theta,Oz_theta,Pz_theta,Fp2_theta,AF4_theta,Fz_theta,F4_theta,F8_theta,FC6_theta,FC2_theta,Cz_theta,C4_theta,T8_theta,CP6_theta,CP2_theta,P4_theta,P8_theta,PO4_theta,O2_theta
2.382330290355814,5.573088060175492,10.003094658524118,4.413171715745095,1.9108503854011898,0.7674480711880513,2.698385503198059,154.17387837857592,1.238168937570378,4.5705246529148065,13.006405461194548,1.9155847656007594,3.6450540710128543,4.52816317238816,10.897992495822683,5.731672377429468,2.3215515129623405,9.207142379316675,3.158332797896336,1.6950865340296337,3.9997637792007725,5.010195682922466,1.0740436351287206,0.6687236850657081,0.8613604940014831,22.751076780822558,0.6783768087324202,7.4873760272417895,9.978961757283589,7.492862493025844,12.486476297361056,4.9539161753575005
2.077558107668295,5.557757599306971,11.358968204897458,4.787355818367,2.1992852771235083,0.7220848685151465,3.278388605190804,189.80367933645172,1.5171200034797263,5.720997883515131,19.063770801908305,2.04853386214139,4.598738204868793,4.528324136223648,11.17491948030784,4.7260878523139995,1.8825160289559768,10.00962654523379,1.964626617979165,1.9741518814764112,3.3874335325039495,5.187300931056218,0.7767016277360802,0.4976765209019727,0.970237289038482,31.33725847515025,1.265665442194747,8.858294563642332,9.32044460837856,5.880503504147757,16.773361520448272,4.275619307236185
1.056101184518634,2.7733341142695025,5.487210723356914,2.2205226368092634,1.020976364611363,0.8771780679047954,1.6551527142283051,95.23767192224044,0.9084106803993266,3.0606393918117,9.626892462389591,2.6901203314275732,1.3678809391634275,2.975326477886021,5.788842128622915,2.6740966022776447,1.4857356956066965,4.452730626084503,2.8177977475378917,1.237049817390982,1.5539414316593032,2.5112978822715917,2.0114341141066223,1.009122077541633,0.5326047010647865,16.361806516450137,1.0854467758428357,4.283349545537856,5.6465605669642756,5.4509997350459045,8.66400905350637,4.070512213841009
4.486741368880919,10.938796437932226,12.13633354992753,9.040443394473007,1.67109662773676,1.6834539832161592,2.2857126520151243,126.31275398305127,1.0397873110538187,3.9561450837739307,9.892134486069779,4.0832056144451885,3.5522937930102283,5.6806263420829275,14.481676123505546,12.743074460099344,8.997521292205102,10.751676218989253,7.574449774161571,1.8781502128255694,7.718988544420001,4.717225203968641,5.996623886632947,3.3354357434452826,1.2428835144611972,16.733224283376817,2.198512305910205,7.060118270376782,17.38061314644371,12.565545125840275,9.315251869979384,6.864578823113352
1.8262250366643997,3.527397468044727,6.404962008772475,2.106269023096404,1.1675645861584087,0.8595542535745514,1.7875332011338543,102.45854494211186,1.0471893412550735,3.1528513870109394,8.996171038933968,2.0580872216952044,2.9435651906000957,3.007579323057047,8.40759782853851,4.466843531818116,2.456626078556789,6.973834699775343,2.3005207213146566,1.189343134148216,3.0387091230292214,3.63381992355394,1.1824338115039483,0.8635124922410466,0.45802620548327927,15.815572151272717,0.6437916830646095,4.713829931082333,6.320770090334604,5.785094660008924,9.829825494090164,3.4726935933274405
3.4141063312917197,6.634229885183916,11.27689736629681,4.991505704815208,2.546847754152702,1.193622794688751,3.2168043460502624,188.75611077617168,1.7595426497020263,6.198182533617859,19.534711556406197,3.4124873592794693,5.633059216605041,5.057769401526609,11.90252774056218,6.426040883803691,3.1528475746858438,10.608450004193893,2.375748877295019,2.009209403153374,3.5990527340183855,5.622018020420453,1.6671492869918554,1.1330482227377117,0.9349664150598365,34.46915414837522,1.5293088282324778,9.413646972737148,10.194826960720862,5.799894398791749,21.278538105730576,4.525959992392433
2.880119754214723,6.5077160826363425,12.405719023369294,5.502863222330391,2.3392738636501647,0.8197737682490306,3.3013520611085094,203.84688523136367,1.6142184901288124,6.2820797873657135,17.29919428427175,1.7502061423336546,3.8685189737746284,5.220741315556247,12.972727071057593,6.395159471572106,2.0117397356283084,11.48731779699722,3.208849154005357,2.114715258762679,4.867680043333157,6.489820009669921,0.8246814961876869,0.5712888819932735,0.9606585818785138,31.200178509100084,0.7992578494536859,9.553277923077495,11.902992274906985,7.740383017818334,18.0764722995875,5.740497117397948
0.9543329027262494,1.2647549835309893,1.3667649758567484,0.9309602753434941,0.45731119217820143,0.8872908222853008,0.4298287833712748,11.376800384056176,0.4103256079951698,0.5262359812000682,1.1521918557279254,1.6445553450783519,2.447194221515199,2.257590147975791,3.235123332409364,2.075066564336566,1.9329940132591095,1.7105584870049093,2.6032143357560753,0.9469640829787914,1.8770177084294735,1.045531075512667,1.6579307298210615,0.9237599367025302,0.20109103972041828,1.177262193743352,0.23361340781006398,0.526133346431524,1.9274881205379726,4.180285890430674,2.6253028400869693,2.927235826585189
2.977722261877228,10.189763201787276,13.17484630871431,6.845622706860031,1.646424203122611,1.8568353917386426,2.708743342246452,145.1897770982709,1.06121592986915,3.883961564335859,10.112861695558859,5.356387035989665,3.28832063427172,7.0923592978717105,17.09823320071771,12.614781457533654,6.789745589938172,11.799483796639985,9.976214146195021,2.153246678543181,9.097990125885989,5.66732287590629,6.672625934583476,3.156381006879854,1.0082207389884876,17.651239252152667,1.9641218023761293,7.246016780588353,19.3418660246347,16.253786065182595,10.532754829120409,8.884340054839974
2.6422056248206496,6.3617419402439594,11.979730058708064,5.2956080104694445,2.222261390841382,0.7433180464800184,3.1854892089895075,190.39840164830915,1.477188799947583,5.827134094605053,15.378340401242381,1.9269751690573613,3.306077910098891,4.643007412655929,13.090589590331199,6.793480583363821,1.9042195806706463,11.047474637293169,3.0420588470748577,1.7511040944757934,4.702512496711264,6.292467308273544,0.7609421092492017,0.5567763497889365,0.850654588879492,28.922370995503755,0.6935603525859819,9.16948325513667,11.810182846306256,7.368442024318182,14.894554140795323,4.812476966393821
3.4369023985938827,7.8839439964798315,11.994073967563608,6.57735443787227,2.1359689402902178,1.2694163287180822,3.10692051307735,189.33129094827862,1.696798647062767,5.91181725607066,20.44619600220502,3.2766193480022032,5.157760225153993,4.736964743569271,12.13212484386353,7.642245328024871,4.809638655622929,10.295496987910445,3.4068911403997393,2.128445408891811,4.092372709200232,4.7613011219831805,3.1810303166251916,1.7507743422743232,1.080860226714246,32.33807399416877,2.1897610357093007,8.975551568009669,11.793825345389275,8.727749539495122,18.741835017825252,5.4468974218682105
2.3598818726633084,6.567949961615973,11.445236283029963,5.1299589563767425,2.008407833730345,0.9222685194137679,3.1472827485434274,186.4527029757612,1.4665581165958346,5.369014086128456,16.45251338185039,2.2444933435284935,3.343720009744484,4.637112121605488,11.260553350270934,6.140076075737443,2.2048871183580845,10.083073216688383,3.138136403246378,1.983424509578552,3.86851120556315,5.033374443823567,1.6104097752978417,1.0329575714091612,0.9811286537645527,28.031378500573524,1.0464881975471618,8.72029597652778,10.509208070518804,8.26617808068543,14.383974935788729,5.573748439389418
1.225177780941802,2.3765198216891696,3.0024069100283834,1.6588482866862033,0.4688369826422643,0.9510189107136968,0.7105696212592983,17.841496520384137,0.5166101854916382,0.601707235717345,1.3460737105349967,2.299624068648871,3.266213967419686,2.9401206850099304,4.86042592263047,3.36623397896795,2.222524606733972,2.676855335900028,2.6457918507635054,1.0772558082058237,1.821146250643874,1.2058693931837654,1.9889937654303065,1.1931952541936204,0.4110322961623112,1.0781378226590344,0.5451557472044432,0.8741039785488373,3.863300157196907,5.437703799947428,3.1878604339901915,3.6738895242096716
1.521218499071684,5.571075663952449,5.545061487124401,3.5570429928526295,0.5354858539822618,1.256309142785197,1.0644322329059988,33.954227288960666,0.41581524113041796,0.6183244528929642,1.0726293949281098,3.5045978580659365,2.426743139692921,4.145223251278531,9.047566288833123,7.12143397027572,4.5472751772015405,4.562142964036476,5.9955853141572915,1.347022573359881,4.078153617086626,1.7961196210981099,4.40891330564098,1.95198860584917,0.5417879959311865,1.086281451422239,1.2773989578834748,1.4998546296996869,9.238074513586099,11.329627602256865,2.958850813342824,5.820264083437934
1.398090157089862,2.8029920022469024,5.828497804841084,2.9617469520863935,1.4498402799468397,0.8278128818084568,1.877082677387991,113.7413278105375,1.1736191686148372,3.6001736494533727,13.746691196294842,2.0100492130039114,3.7005196506464197,3.1894136992105966,5.895587224121897,2.1793457000274024,1.8645045503702178,5.059391621253499,1.3129232965741453,1.4170383741633297,1.5295058048963603,2.788169126104196,1.0252932584958503,0.7034922475160896,0.708136496320222,21.4002861405251,1.136323779776167,5.239023978650265,4.3982112790547605,2.489417715437002,12.641049903536308,3.1029553669065417
1.1255853875747526,1.6656329163766894,1.232626037586224,1.0188532080324098,0.2729357194259093,0.7902048936444462,0.2699144741387442,10.933205417797742,0.4535262042411321,0.6755971237783971,0.903618443229938,1.33533125039696,1.3090161049416302,1.8237605625889648,2.256397076369796,2.0897281661823555,2.2904911011155,2.1379982361548246,1.9052799931775322,0.6965444149686291,1.5850138681726005,0.7938415910929549,1.4678733078958015,1.015078675348894,0.31129586909890794,0.743091431175326,0.40226767142248604,0.6426772290587263,2.1659576390305286,3.7496319223566625,2.1335424578428372,3.1106840692566506
1.0533558939466927,1.5857141727864754,1.472416633180534,1.049345874654798,0.39953653437506187,0.673692502671145,0.45215878211754673,8.848245210660135,0.4676727178509255,0.4389601324984745,1.2111549942821207,1.773275428197115,2.625757105265625,2.368412614679627,3.014303147797316,1.6914857715265323,1.9588265961267257,2.1819121493106155,1.5954481837290668,0.9087432827048314,1.1733025448039147,0.8800402986336069,1.0286248466264978,0.656241833499046,0.3093822464008588,0.7868765317960796,0.4574149204320772,0.43846133977666435,2.3164167953859276,2.9020093655137242,3.164615474056941,2.674546640566455
1.3011108319130573,2.5567688980896053,2.532806400098512,2.122157854897592,0.46028859262639416,0.5340355081239397,0.570186892566229,14.435478322186201,0.3797924309527317,0.46399950181616906,1.3071632927726038,1.52796356033358,1.6529469070211513,1.844853214961297,3.894715007905194,2.5079640215050243,2.6767301332042392,2.058253048813704,1.8810196362886078,0.9117382112635144,1.2637402244212539,0.712396488661581,1.280712457746387,0.7264248412576046,0.3835438837308747,1.2140566874948036,0.7340408154570436,0.7490276675150541,3.573622972005849,3.280124750697303,2.0298969408136696,2.453194332647603
2.70811559641234,6.747112299285283,12.082330252017869,5.605496622907414,2.7337507169390647,1.2351327664430176,3.4343279289797692,177.25942644741318,1.620656649317864,5.76699806007182,20.275931848294015,3.017578958349347,5.424809216401212,4.5855909807841195,11.15463119615636,6.565934749349019,3.4483755092585304,8.965722454012505,2.344778668621474,1.9872796350156745,3.528106844491139,4.495768439118353,2.481829063613954,1.4847649082458776,0.978746375319841,32.29610842842188,1.8603721262902224,9.076522651002099,10.28948202159021,6.240890783835713,18.93132560983441,3.929544239553559
