Fp1_alpha,AF3_alpha,F3_alpha,F7_alpha,FC5_alpha,FC1_alpha,C3_alpha,T7_alpha,CP5_alpha,CP1_alpha,P3_alpha,P7_alpha,PO3_alpha,O1_alpha,Oz_alpha,Pz_alpha,Fp2_alpha,AF4_alpha,Fz_alpha,F4_alpha,F8_alpha,FC6_alpha,FC2_alpha,Cz_alpha,C4_alpha,T8_alpha,CP6_alpha,CP2_alpha,P4_alpha,P8_alpha,PO4_alpha,O2_alpha
0.16630278104771806,0.3316258265906532,0.24717658775356854,0.25910799464130707,0.5298603214370192,0.17989179340656464,0.5716583909952593,0.5388459144246767,0.4528032664671133,0.4536976580350245,0.3695337242356882,0.21888719687216263,0.06917251813487918,0.4567383432128056,0.16869091149413085,0.22715350616686658,0.21576289950739247,0.31340506900013476,0.1942234183388934,0.2920953499750925,0.30186968227418587,0.45135749323259766,0.42063237766510886,0.12533390458648674,0.3870147835916634,0.2809398362914074,0.3071459990642553,0.44094745936660096,0.47413789227566894,0.3419688824622036,0.4048634713719088,0.2966211947821551
0.27634150343677016,0.2990046639052656,0.28368410235983377,0.2885087980114628,0.6575272901632621,0.2324520675986949,0.6102895809272273,0.669093918074678,0.5914302123113742,0.5604288000180881,0.3216146992186748,1.0,0.05402590339203667,0.19102581452080614,0.0993550036747089,0.32759385320110646,0.1994394833571489,0.27773233132461306,0.21047268103846034,0.38209103237704706,0.3375338778639319,0.5966798125968485,0.5031217261250247,0.20992588921986144,0.5970121844705849,0.34006731948284696,0.3765840767209008,0.4589015847466129,0.35880134890093185,0.3184056570113065,0.2989241076220448,0.27146982611703674
0.19960146946650997,0.38523854399741897,0.40012234373516,0.23398283119825997,0.6631121407337452,0.32412333390494674,0.47684893632075115,0.389215925110712,0.3858959534778876,0.36421133061313826,0.250357673605311,0.11897175272779748,0.09134337992624114,0.21752836924683505,0.07905379685710401,0.3662255758868338,0.20177216977346524,0.5495840532780197,0.2903946642512904,0.708269307375486,0.5787221217781335,0.705451744677468,0.4763341549564901,0.27334828452439464,0.5103156804378479,0.2972155449228914,0.35873515983610715,0.4455987426648138,0.42065823529596247,0.3550688157126587,0.4568568999621867,0.3237621002386337
0.25030500457805144,0.39993059208511206,0.43119394800349153,0.356238916279403,0.8347498616804421,0.3139249787286743,0.6283826069658847,0.6941885420249171,0.6985854816909167,0.7161264910479057,0.33747029163844955,0.3496556332568319,0.21967290844092285,0.3664096921867168,0.1017037177756916,0.38503832343512867,0.2162102126282237,0.3777555347569791,0.2851469335579951,0.5052236528038532,0.3807162158046036,0.8587485743863617,0.42411705823286105,0.22527285008752385,0.7061983546150945,0.5535480518369156,0.5445796515272601,0.5526629167775439,0.6448128501618735,0.4781770389475135,0.38753937337652555,0.33656969894366107
0.2068589060159553,0.2714609962384741,0.09564699987418807,0.0566689171870572,0.31323229260457713,0.6518449961496288,0.2109804138350317,0.32160914035766164,0.445668851555773,0.05580561549360752,0.21988754271685962,0.16187299540254518,0.42182405223502134,0.4902122506882238,0.18521413560456867,0.5750055179245537,0.020911365388792458,0.29989576681373586,0.6504758937183386,0.0814078143144144,0.10645360101192787,0.2754652348742386,0.49006079517040857,0.5964583041062499,0.5553659762751819,0.31488023159984324,0.539061352155596,0.4166746302212918,0.42731104460146785,0.5822704597578343,0.5996922181812931,0.6952330088521818
0.3846457924483477,0.7080616492060422,0.4221166198376066,0.20298875663978627,0.7054959092554052,0.5341637038305893,0.6800235601270936,0.8492434238913387,1.0,1.0000000000000002,0.8535905646214625,0.8803675305786038,0.7831325926973891,0.7277054712640005,1.0,0.6256181112048772,0.3718708535219286,0.7355078328456942,0.5523342804356992,0.45166708536973893,0.3432694502214457,0.8308406736115928,0.9596988101381223,1.0,0.8305308284110593,0.8238964967570434,0.860327810655817,1.0,1.0,0.782131745385497,0.88334892687879,0.7278193452396501
0.38467721912559,0.3937904108536804,0.3124832166200343,0.18371778842341252,0.5574721275774102,0.4268705830702314,0.6254813570572457,0.6529010184578247,0.5970834827426406,0.594481307718159,0.4080698067128319,0.3944178449361395,0.24339878797439501,0.6932853587565888,0.2591367354812242,0.5456238533971635,0.3733157950110866,0.4948530687215017,0.4379090198994862,0.33612903691893153,0.2651863631147167,0.765245332979233,0.7835037690123619,0.4869097895210872,0.714877315056289,0.4157683165599746,0.5766938689141192,0.8388698981875375,0.8326205885357556,0.6258235160726999,0.6081342220395485,0.543055411713664
0.07928474513619072,0.260471119087062,0.14289227659920434,0.0309440533400189,0.14407055665035212,0.22117099444346922,0.16686907287436809,0.32615620756900987,0.5567789660800093,0.15875573089131878,0.6181708729429669,0.6085081449722949,0.18247071240910856,0.3043941085600981,0.13563824859053664,0.22112335592724985,0.19504658076266845,0.26335936166655605,0.3359038489744555,0.11259324336470367,0.0566245638030554,0.16881140137436385,0.9042382796010195,0.24925158316790075,0.2526253307024976,0.11547196212835403,0.2552997242108559,0.4902280087625499,0.5511053491970617,0.2808561422828768,0.35388590680812104,0.27263605285048387
0.17775033977008298,0.2617893149953726,0.07309365148015512,0.0,0.03109733266066106,0.3961919177593278,0.024906468592946374,0.0,0.0,0.12472659862514734,0.17522284951910794,0.0045815633492475305,0.3152677636376386,0.38692266227836813,0.15121095528382567,0.42054135121342295,0.10063898124832771,0.28566628353989765,0.3528440492694596,0.006830815800939749,0.007108496867220163,0.0,0.25029849073420163,0.2670751779293441,0.2527704119193074,0.0756694764512163,0.29917624056340353,0.42910162378407657,0.423488268116641,0.36780574496256957,0.46252303681482965,0.4836208233374505
0.3329260709894181,0.16701184062740537,0.19903507079406102,0.14463084045088437,0.534900109119437,0.26116871611529824,0.39790394957287406,0.429108003404456,0.5093121178054321,0.7165680547573354,0.4170408819091165,0.22154433710607413,0.3279478403060427,0.38440708079382224,0.20568359949520743,0.3782487993239525,0.1967093412508345,0.3026116768834376,0.33036055157194083,0.18963826211426388,0.17925085434299087,0.6067180293892067,0.493815755633519,0.522671703017376,0.378949947838789,0.44924263570764944,0.32308884681966343,0.41769292107318545,0.46752867615976745,0.35081398096010075,0.4491825799096665,0.31070087147262904
