Fp1_beta,AF3_beta,F3_beta,F7_beta,FC5_beta,FC1_beta,C3_beta,T7_beta,CP5_beta,CP1_beta,P3_beta,P7_beta,PO3_beta,O1_beta,Oz_beta,Pz_beta,Fp2_beta,AF4_beta,Fz_beta,F4_beta,F8_beta,FC6_beta,FC2_beta,Cz_beta,C4_beta,T8_beta,CP6_beta,CP2_beta,P4_beta,P8_beta,PO4_beta,O2_beta
0.17040700878187487,0.2978242908390547,0.33457399102011687,0.22918124470476975,0.5675966068232147,0.27157057968388,0.6751799817879709,0.6164632648051129,0.4973143350146018,0.5917683978555752,0.5046557138820656,0.32262400711366457,0.04677851520742504,0.47269262191173456,0.1365376672414398,0.2669619175979515,0.1028817743652723,0.3558248993375678,0.35787002017958325,0.4044791836970467,0.35721407497411617,0.456762384488933,0.528007072945031,0.42115431951387294,0.4645761820380737,0.3916354092621059,0.2802507479177856,0.4774617457951822,0.32524278700069853,0.34484139687768456,0.5180971497560638,0.3772636119428965
0.33972806218172535,0.30002484196206913,0.3723628804266014,0.26263839312123105,0.6174653978107972,0.3915847363381426,0.7485882647520694,0.6996472353672193,0.6189530829801493,0.7949152619277311,0.48959110944054685,0.808023797353517,0.04706383480538612,0.2404430326448993,0.05887659250056965,0.512952827703539,0.11775480595550236,0.4206465877576192,0.4911473005661804,0.3797786419838921,0.33499708702484726,0.6845386759718867,0.5501552468861599,0.5395862240234424,0.6361540387950435,0.3582506696307206,0.3850754339963077,0.5830079043288019,0.4009917018945871,0.4316242076732075,0.40377696105961935,0.39221751949828865
0.20971180693829378,0.39666806841303837,0.43707092813755144,0.26484190619542985,0.5833840174461056,0.8449706844111637,0.4885692675802482,0.4056496988605524,0.438849216453916,0.4597623066073533,0.3370468621765833,0.19623485604715474,0.19123590276072489,0.42653235923100763,0.08238800055656248,0.577212292982307,0.11384454018863815,0.7111117037879864,0.7704955566407641,0.712199224200009,0.6643917965257771,0.7142269424550688,0.6508973268698017,0.5655925718324037,0.6039115146165324,0.2687633236183175,0.34041394392247715,0.4854366239503034,0.35826959394004654,0.45091189677992904,0.7923866166429505,0.7809344060161814
0.19456123592106922,0.3442668228256017,0.5890870737143762,0.42287818891712026,0.8370477192339745,0.3284883969151675,0.8451271206260835,0.698829448785423,0.7922871293966696,0.7751265433064873,0.6537374489312912,0.49347169233802146,0.19756747502334981,0.5046892287501351,0.09625879294597517,0.33654854558975855,0.10436287100286284,0.4288113177405607,0.41640291346339264,0.4708938793751878,0.4133859009098263,0.8516799577999191,0.5698368435486998,0.40699559496724835,0.7146188453992356,0.4896743819664768,0.566630252836054,0.5223389100979183,0.5376759030458712,0.6102735285142973,0.4099347679163923,0.4187064268480254
0.050937572450625634,0.07984000849785866,0.11830726019230561,0.04625488496666623,0.26462194291460994,0.27855605546955475,0.2683144427054823,0.28352021723899534,0.3883320965691978,0.15810906970308147,0.1740443441577174,0.11361997599079021,0.14097792657867347,0.1762279507602328,0.1279365334981043,0.16169571849885567,0.012642783679763514,0.043807239608612436,0.2702835518509228,0.10241072679843663,0.1173958815607565,0.31664085126118846,0.20472108145715173,0.21495900018649916,0.31968203416233953,0.18951453351154124,0.18563407393066927,0.21147279239456163,0.21811973061082346,0.2440522465896331,0.33506430128692277,0.343459383889557
0.20179196230910773,0.38255276511073166,0.4176262676978223,0.18947349146397685,0.638935690613943,0.4246448744726611,0.6622489463787129,0.6521817048947217,0.8479064767986892,0.7731052011122881,1.0,0.9999999999999999,0.8770139880686718,0.7693868360517463,1.0,0.3808061536313633,0.13091431529484643,0.38391480696039226,0.4827188104159621,0.3783678778044124,0.3231892883128223,0.835122436067825,0.5607215022275773,0.678197108700274,0.6676986737678076,0.6480530705109684,0.8073613936174282,0.7957583966795361,0.7115733044923868,0.683332802309236,0.7996276027897942,0.700928813323622
0.19095122058405956,0.24151637342050913,0.28139219196678933,0.16618422393396004,0.5380609335362081,0.4111860282690376,0.6938031543204123,0.6099857461596652,0.6043848531121154,0.5446625677139194,0.47544989067029186,0.3490984214164409,0.1809746773808769,0.5155099571953433,0.22571783185653893,0.35298010513040645,0.13066564002778497,0.2970121357896448,0.4670990382353608,0.3113244373065891,0.2752539475332317,0.6744545029516582,0.5193888299423299,0.43236578178412,0.5791701713248225,0.32218604792852945,0.3722723404401823,0.6313084075273987,0.4813084336264647,0.4633162536782267,0.5444905769862616,0.5563595903729714
0.027932028978946644,0.06911700686370609,0.07362418343580465,0.018965064483548427,0.1493300477034359,0.0820359881780891,0.15993699796583857,0.3209532950872655,0.5041758235819083,0.16648597828848433,0.6321576486052684,0.4992490239758173,0.11615068541969631,0.289353077230878,0.012616407584364886,0.0818541689415685,0.047966805694608095,0.1108834696138814,0.297974132567858,0.08115139460251927,0.05108831227282845,0.1366823693231641,0.41873598444329496,0.077395941092262,0.09081317300239722,0.06990511343863369,0.07352811013764143,0.18526984750012554,0.23473777588899358,0.14779900493736764,0.1640848003851001,0.126078316552664
0.019474851779282043,0.061601033701681795,0.014202034497350552,0.0,0.0,0.15530677845983698,0.0,0.0,0.0,0.00028884233172876694,0.0,0.0,0.1372989353295182,0.07075957632016283,0.05492998562082152,0.08958683663783573,0.0,0.03925538553176422,0.08683881584352104,0.0,0.0,0.0,0.0,0.0777853647471598,0.01814814666160819,0.0,0.024844451864332984,0.11192972949509072,0.10883477292125654,0.03352544194102791,0.24754150346169324,0.17543866295909094
0.1562557316540486,0.15259614801811827,0.20792163140453493,0.15558068030046923,0.4635421286051127,0.23004200326856183,0.472696582327365,0.42376020393847963,0.5136963276303925,0.5051674332003304,0.623455737745166,0.33617657283227886,0.3343562455736726,0.35652922241793494,0.13989675052430695,0.24548255559637056,0.07355523471882988,0.21838102051302288,0.37797642499302064,0.22876974557570975,0.2039356100733011,0.5789161352804807,0.4372788981708484,0.4763332797824684,0.4488183020327574,0.41245903291383484,0.35325658422527606,0.4747350219898212,0.45778255809892887,0.5483145382991372,0.5518808101829138,0.2700736488240689
0.3757089661552865,0.5943675747589582,0.796447828816952,0.7109018592918573,1.0,0.6527606834391315,1.0,0.9186924587874082,0.7577431069467546,1.0,0.6771050971903901,0.5180821831398962,0.21322624087698228,0.9999999999999999,0.3057356965466189,0.7103218642506518,0.19866002137967043,0.8370248277053349,0.7477333963697879,0.7651607622766774,0.8883493444575672,0.8343332966174767,1.0,1.0000000000000002,0.7728433197092185,0.48213604393954107,0.5819179269365249,0.8072758176575248,0.5310885459286038,0.5977253184072027,0.7955395073433067,0.7641240185917035
0.062362972092639246,0.0,0.0,0.00243258178800327,0.0019299806758737714,0.04235099759172134,0.0061017245031175504,0.05895619750688537,0.14378785855498205,0.0,0.16464456671605865,0.14017829747242383,0.1145150057100599,0.28431930575124176,0.12287271359989793,0.07871245263050819,0.013673400775504718,0.06517000872647394,0.009054789405388064,0.01758828027650458,0.009945997656688542,0.025600620696968862,0.04184739172310048,0.0,0.0,0.0006906299232191521,0.013661761352906865,0.024295671234019656,0.040423995060884454,0.01574751660194973,0.10186004573423313,0.006000431736300493
1.0,1.0,0.6624742817020165,0.03597803621236084,0.14903851547755192,0.21680064506703212,0.07096735288936004,0.10527622951732606,0.29868554375887035,0.16770924029925238,0.29404431565182143,0.21575748324357225,0.3127972339866092,0.44860950516302,0.20668490149783425,0.1651995459022757,1.0,0.2582463622522445,0.311550807819299,0.16820576709315646,0.030016345175088832,0.10943006256639129,0.1648281569945338,0.09025140836114165,0.08408817129975071,0.053904913342510616,0.09195008109225877,0.16979424404572518,0.2969082293082709,0.1702046433781016,0.333101728271592,0.3259181806295284
0.08707044346165443,0.15756601685159421,0.24372897683937852,0.1338512215843936,0.5534828604027932,0.0,0.6192456981844503,0.704477217870327,0.8726929780628292,0.597633353063491,0.7968161700041537,0.7375815898778683,0.18685712627055473,0.13882804199438403,0.0367773065214988,0.09247644533206811,0.07320734823723038,0.15999284919601142,0.154041797867009,0.23405634023554242,0.2211243218980526,0.5751600722972776,0.36320504310556645,0.3520628235594778,0.4546165715601218,0.3578676702351506,0.4686743248225014,0.47061122461703664,0.3515871557111917,0.37012710546030725,0.3263567557874345,0.10319171871250088
0.24096159151409924,0.20303816954763243,0.20074747286779007,0.10344293911691017,0.28544021534750025,0.6565435148239245,0.31939382088768375,0.4259653048737981,0.6009056140517173,0.3914931290670889,0.49945365461517655,0.47545017418839663,0.3687463798723063,0.7493926712626352,0.17934601711360698,0.48796061528817203,0.09824204969966127,0.4920120640964798,0.600069745765927,0.5756677575096738,0.4828203025811825,0.4231202374473507,0.5161813612597419,0.4685444097161837,0.41602220600780015,0.301711842121458,0.3123711772329305,0.36744998687947983,0.2934357097735486,0.4019207550362631,0.6041051278487592,0.6564988001970873
0.42523037402216235,0.3720097670280681,0.6031597855594509,0.49337861856954673,0.78916116009022,0.6909073391117528,0.7232051831781325,0.6140411462148339,0.6090409628319151,0.7908554160469956,0.29905554042492366,0.5768483392195886,0.10195296849030655,0.46346730478671894,0.07673711676600303,0.7921053211186592,0.18852160921327804,0.8167708643281584,0.5827458768667284,1.0,1.0,0.9999999999999999,0.9461510332011465,0.902582630382682,0.9123127532434344,0.7146851000086987,0.6317909952152848,0.6237226346717488,0.4452996921605502,0.6316804259937066,0.647327806140441,0.6770762377205368
0.5450791543410402,0.6552771911147764,0.9999999999999999,0.9999999999999999,0.7362512699898313,1.0,0.4532664899686183,0.25964419676200956,0.1305389810584512,0.572344488193113,0.11339639990328443,0.16875514851500661,0.22592928119660427,0.5197678499926403,0.14928253567073335,0.9999999999999999,0.16559781268921764,1.0,0.814859974617389,0.9836896218984164,0.9940298806123593,0.9341274811402377,0.913754745758991,0.7827511065755475,0.7106133128584287,0.28775665816874096,0.36829971161673003,0.5874034571529763,0.33355484255475953,0.48488696082832905,0.85359327472184,1.0
0.0070834949771672595,0.055327522262821616,0.08655809239554998,0.039240503853794295,0.20899501623873978,0.013660217796650054,0.21160026605727336,0.2781220763249883,0.3581464066199031,0.1324578788487376,0.16613401374218262,0.1086436863220821,0.0027905656875262252,0.03912100512362582,0.04943617679325307,0.013202710485290425,0.02077531689340495,0.010974153956114396,0.06580817867176492,0.08018668056511297,0.06745761142604872,0.16115997246599753,0.06450433846781733,0.17651909732015159,0.053517781621932936,0.06532541933615578,0.06844002697545248,0.0,0.04764698887032082,0.06481251175098479,0.08926576989586965,0.019021484380327136
0.16362545339478274,0.24534899337082006,0.2865573219549451,0.21709456216800316,0.5499427370963861,0.47079766240128573,0.630021838502489,0.6335653814609079,0.5356924062216082,0.533898028281466,0.4868463949249936,0.3202832604712792,0.19536068059841227,0.6353131039437722,0.20607087382786693,0.3637193846558965,0.11382218299568958,0.35030907633829134,0.5629810264702582,0.25185308289269104,0.2134722559771457,0.5038604043111838,0.48714537461139895,0.5161765105303018,0.46705589057057295,0.2164019729652517,0.2600625918942451,0.4721553402045109,0.3057208612200796,0.3142853630445561,0.5259589077028897,0.5672019327280369
