Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma
0.1206297517637675,0.24022491789119813,0.30006906748051076,0.18452899709499032,0.5535502623104658,0.3921887511576251,0.6646407429356228,0.5976601925251074,0.4838931042109241,0.5681491936574932,0.543394411319531,0.3414984359913521,0.32952461002437716,0.6364822417946242,0.2573507353486961,0.2979715059811244,0.12265576813061259,0.3655685718795423,0.4225777764248141,0.3656949214888256,0.33872062398612063,0.5109657676376979,0.5239653009218976,0.5434083127793329,0.4905092981686772,0.30594437416034004,0.26945748281976106,0.4149782199369376,0.2649656673609444,0.3018463681495829,0.2884780453491279,0.4366518612773238
0.4460325183336491,0.3199285402533937,0.3746381720201859,0.20190003739582107,0.6072806056189878,0.47564269942615156,0.7310552157091745,0.7124321975725129,0.5884824054610771,0.9883249458515707,0.5925429750577023,0.4988226128298423,0.41943021429328975,0.6209246576312836,0.34726456253985816,0.7710916997296813,0.19227166425178854,0.404694370672786,0.6322439580049658,0.39286401328119364,0.29160042298875366,0.6934155382461124,0.6458254914836105,0.8355490156837527,0.6682729135918899,0.35984199301786673,0.39809037573726547,0.6512650257629843,0.40749969979888967,0.44086602936150376,0.39865688227298457,0.5576117576284193
0.17685624436711614,0.38008061832401985,0.3614706763156619,0.24114315329507338,0.5604954085980708,0.9522942329590249,0.473011773700039,0.37409646721807643,0.3927825686671667,0.4473219245821928,0.37761180362960917,0.23514807122125816,0.7546028193230969,0.8239382957684079,0.3251814199745423,0.5912177754305532,0.15281502612749093,0.7173633993504799,0.8754309567001738,0.6142888154381474,0.5641017685946542,0.6581942575052611,0.7707954879600921,0.7462652234694384,0.5720147215405721,0.25575255203806413,0.32208193921169004,0.5376116581129364,0.29883978801779343,0.43571311264614443,0.7145497972620138,0.9431116876030939
0.16468879933469735,0.34372817183011617,0.5478229134909683,0.3753090933640306,0.8040272538030636,0.33680144697051884,0.7977381585511709,0.6761734616455636,0.7160704088851005,0.7535928722128429,0.7650242268871217,0.5563286373894282,0.4567869865275942,0.7996901965993234,0.4029004699486486,0.32992266695170386,0.14663840654685384,0.39400829229323464,0.4083437524776512,0.41938759864528136,0.3590811582011833,0.8500411238006934,0.6253120769042163,0.609383935687822,0.7210226784795978,0.46535150248314333,0.5315068063884029,0.5996011321775174,0.5349535802395008,0.6190231219684214,0.40144525679671617,0.4373336330746085
0.044555382302953195,0.07106940501936451,0.13015609113053989,0.03721388016632032,0.2704905236723741,0.11106096527888337,0.2769901504078127,0.28477856882533525,0.36913852059046387,0.237145369856177,0.3148332590536868,0.1505611515007136,0.13836054141909493,0.2150936810652605,0.19167767122650825,0.08587519841355756,0.04212268955502298,0.03762247850477629,0.12915866569563694,0.11109716336070954,0.10235717859452446,0.33824312925753997,0.27153793653725455,0.2097190548519502,0.3457890098822517,0.19915669337449413,0.17606066641502705,0.24025214374709614,0.19130414453850886,0.21041905459535898,0.1384973101503001,0.1729923052660547
0.123641842910614,0.323584411386034,0.34470489569905377,0.16574432843403802,0.572968619101613,0.23790804857132553,0.6347278686096449,0.6161436725628802,0.8278482381835479,0.6553352238952478,1.0,0.9999999999999999,0.9317164385449701,0.9591007006596747,1.0,0.22775721733745852,0.14181465111841868,0.2618986619915271,0.31641094020633964,0.33432889242419067,0.2782701932847208,0.7412229748027235,0.5671425237806224,0.5521976988996965,0.675621233938536,0.5991934940359386,0.7700390680788914,0.6532770367233508,0.6850391824517433,0.6538093720245506,0.47062277276024367,0.4134954855627828
0.1521239324294574,0.18539743396128486,0.2511205511741721,0.14158163243986435,0.5275048378226805,0.2892707243322662,0.6907216423694903,0.5691471305419518,0.5365579605749077,0.6244260774190404,0.5446649943487314,0.34344090868292565,0.2795256456113848,0.541664445354468,0.29982479201850076,0.2908949163900359,0.14287233910290453,0.2526902465414408,0.33743567590151,0.2838126486774881,0.23747082036407707,0.6614892118303874,0.49188541047692325,0.5005451958323465,0.5740975923049623,0.2872082095455298,0.3302108521897469,0.47573987905229,0.3396285654281074,0.3293042881389677,0.26472730149980916,0.36908946959090183
0.018169057632033636,0.0300916584682078,0.0553617048824664,0.015948597357909586,0.16031836201922794,0.04573851599418172,0.1376869862492935,0.2937293528433782,0.43491833485868653,0.16415806680221012,0.4570616151715193,0.3572897142412602,0.04142388800787056,0.32322918103099385,0.06319787006169819,0.02161484470076963,0.03774532658402553,0.04465588648161978,0.06625820657742615,0.0465388595470405,0.031839239342964086,0.10613651784188578,0.13009632725513356,0.04587249615486633,0.05536544065075079,0.04700723675463559,0.0277068910808307,0.04664823835850812,0.05782767138728423,0.05477528794764597,0.006434675209159857,0.0
0.0028716952898911324,0.0012522244853562514,0.010637130898586825,0.005544141084277351,0.0120775079850131,0.03777241318706309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04479386247379469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027207512823647306,0.0,0.0,0.0,0.020013364312366055,0.0,0.0,0.016172205051844468,0.013861697561606157
0.059824331305676354,0.1423518537867339,0.179041481976546,0.13794299357545955,0.408740624598957,0.23134613722630182,0.46010710051970616,0.42100564186466305,0.49327019102996844,0.3988847307050658,0.6054509714553393,0.3510778221583084,0.44260444819356404,0.5248637556276453,0.23180393204502314,0.1482309878195162,0.09139220681268086,0.18957714542287166,0.28744699136510055,0.19726086034776696,0.1635242681306687,0.5565530617389031,0.38417880417777195,0.4052604935083173,0.438983159968461,0.3816105710400424,0.37107203577804887,0.37969373518582383,0.418819109192201,0.5654412262887353,0.32993816226230266,0.2921598622647066
0.3506924829412563,0.6403961714273485,0.6989370446090498,0.5310405172673958,1.0,0.7019454235560996,0.9999999999999999,0.8242207334011072,0.7428220711013935,0.9999999999999999,0.7684548667707931,0.5001907238718758,0.608820445595432,0.9999999999999999,0.6283294383338806,0.7035159011134333,0.22569656085470335,0.7506527321480719,0.7399207782198675,0.7135356760205935,0.8353872702462635,0.7659503826139551,0.9399283082448494,0.9782612548502164,0.781566221666998,0.4051811881601436,0.5699116201132179,0.7274693761164593,0.5679255921645873,0.5177708732266962,0.700704855869853,0.7318848163883992
0.014497298362356886,0.0,0.0,0.0,0.0,0.09863606974937161,0.007750558503730187,0.04884729026570381,0.12222235511845445,0.003479360855695529,0.09038515354279442,0.05877887693758496,0.07804319634798806,0.3101076336635593,0.11943497719858265,0.03797800957431918,0.020376941595293185,0.05652716568218949,0.020700613875467067,0.012406415213823095,0.008026025999374535,0.009246646688605895,0.010925278356027496,0.0,0.008168508229773969,0.0039072425418393494,0.011165063713544851,0.0,0.0008294757417595666,0.007428674254017914,0.03026397478405929,0.01315304128992889
1.0,1.0,0.3705108928510328,0.02424017034327513,0.1299984346319092,0.15612429467068573,0.06738442914009837,0.09340141404624672,0.2546985313209241,0.09974325130741352,0.24505307597357123,0.13450228023352065,0.3410914109716874,0.5088446865738826,0.24093465007250092,0.07902683257733562,1.0,0.35893940226554355,0.15219428078701958,0.09724857252724989,0.02531850016491617,0.07740401684781478,0.07340251462855205,0.08563274240397178,0.05880919717903389,0.04056763740617108,0.05084563854580117,0.08436585293860371,0.12293623480827248,0.11057194041088636,0.08584566847400199,0.1825797993925573
0.07193945714234926,0.14196742622351707,0.23243583416205554,0.12845366146898088,0.5421866889759204,0.09909796402165694,0.6218700862279026,0.6347305367506385,0.7632693888394122,0.6058396792248857,0.857520822473703,0.7927090275614664,0.2848752701116126,0.2651374461755468,0.1362520627604885,0.1125112704208564,0.0967255433525883,0.16130718682968806,0.21407833664382825,0.21922194002131745,0.19477432998587227,0.5950341010915937,0.38596580207309616,0.37883075665347643,0.5024612576156167,0.35146009880891105,0.5049509514782228,0.4291382927588425,0.40534254011814885,0.4016380057714978,0.17741269882370814,0.15529040571272335
0.18606401754100924,0.19055382861612755,0.1766569483070432,0.0824569910448985,0.2751589271043032,0.4392001042600199,0.29396386430137256,0.36888354203620244,0.5347956519854291,0.3994989744660776,0.5241735135970784,0.43572101923376216,0.4130365586477014,0.7253132094383256,0.2718233663778584,0.3989887321661391,0.12700414150823353,0.38212982941113915,0.3208160664024605,0.5004040445147547,0.501658791277541,0.3880965937027045,0.5234563558230638,0.38395560930463357,0.38081504394832855,0.2526105330503621,0.24784649860159763,0.3296311210603138,0.19514077672416758,0.278343350639641,0.2920149147562213,0.4144576773169869
0.25985276808162927,0.45690516850168605,0.6519224200700585,0.43817718297050856,0.8095297339024549,0.5898381168620263,0.7678242767476525,0.5836439032438779,0.5880757346642547,0.7453206625317913,0.6018597606247871,0.551787100366229,0.5618889483564609,0.8410733266424851,0.4348414354611815,0.5381536526955151,0.24737351445763667,0.9432478446195062,0.6257907657707565,0.9999999999999999,1.0,1.0,0.9999999999999999,0.801896504937286,0.9394325986013077,0.6087086187425494,0.6078193794388688,0.7067370710456885,0.6316822726017673,0.7070168547772101,0.6876987226295859,0.6579108843988192
0.501838882183668,0.6797686254553547,0.9999999999999999,1.0,0.7666424294900037,0.9459053830290094,0.49802218033254864,0.2588269332821608,0.13342281122417582,0.7020846348655246,0.19036549665043945,0.1923096454414455,0.4998218368921705,0.8149687909017099,0.5006972094507897,1.0,0.2254843242004112,0.9999999999999999,0.7763648755440961,0.8868464976397125,0.8411631600484233,0.8639478242072696,0.9519087893690686,0.8500847155355816,0.7351865411742297,0.2809468405550773,0.3815074647591894,0.6311905964457891,0.35203889316675374,0.38323425103368347,0.7881513876021968,0.8872008627466951
0.018802629748650684,0.05993596898994827,0.09901116446196977,0.04205607194310018,0.22632328578102828,0.08375146068848488,0.24477720999872712,0.27958446395181735,0.3664629548458259,0.20646499154364034,0.29880403383914195,0.1265796272263465,0.01958794206029013,0.11637166272753618,0.13701505118652912,0.03691556033679061,0.03441681825286742,0.03404602422543507,0.0800284955708529,0.07206673209423933,0.06101910773482637,0.16001005967660684,0.08268879337950183,0.12993071083206642,0.10559258108148427,0.07411199859874096,0.10017716559850721,0.06747164712822645,0.07589184927626663,0.10777431086067818,0.04608084176422533,0.0993026618942715
