Fp1_alpha,AF3_alpha,F3_alpha,F7_alpha,FC5_alpha,FC1_alpha,C3_alpha,T7_alpha,CP5_alpha,CP1_alpha,P3_alpha,P7_alpha,PO3_alpha,O1_alpha,Oz_alpha,Pz_alpha,Fp2_alpha,AF4_alpha,Fz_alpha,F4_alpha,F8_alpha,FC6_alpha,FC2_alpha,Cz_alpha,C4_alpha,T8_alpha,CP6_alpha,CP2_alpha,P4_alpha,P8_alpha,PO4_alpha,O2_alpha
0.9822455552133995,0.6654700131594241,0.6091813085550309,0.8279196207056831,0.9536604298944931,1.2294742783519048,2.1515071279823603,0.9424484998029818,1.9210375010983571,0.5845450415396921,1.7656141401424081,1.1344335578041833,1.5987717542397069,0.9172329242581894,0.7293058623514928,0.6060042708850002,3.882773793840764,1.085143551890133,1.2791072447262155,1.2317127198213011,1.338582030701403,1.2870561976511004,0.8598529076798302,0.978489632187715,0.9329967768584408,1.4016797083854904,0.7120261082175248,1.121557718704898,0.9337520324918438,0.9660775743543308,1.7539521050425193,1.4996634379098557
0.9473978869723179,0.778724477034661,0.6297250670047603,1.057745144447483,1.2629656835731329,1.9435856087524503,3.1608757168028236,1.0828683883176902,3.139257210000359,0.5592820618930076,3.1530001878416574,1.2280313111610053,1.6216986556386588,1.0720031916890909,0.7532036585531966,0.9545751075928013,4.18793800814717,1.3861981938256944,1.2597470054801718,1.5564760307007666,2.4021358707933684,2.217622807625294,1.0155433933119233,1.143588395233863,0.8391457396548923,1.1554693742455884,0.6667056753359779,1.3297162581550617,0.8431260790301787,0.8539230141002399,2.243707950791619,1.928553760296639
1.0357313788161961,0.7025578720400171,0.6318660111610177,1.1774022993125919,0.9626960412336487,2.3007471446088115,3.593281696366028,1.2334671624093512,3.3555097540031547,0.7177186683858764,2.986714819698446,1.216126775438753,2.207371679401743,1.1696453309178465,0.7678970866032813,0.6580215281392923,4.321742462688844,1.6917223393698868,1.3859240134677395,1.5207532018768415,2.336881880433637,1.9840646568228064,1.1120339992075081,1.496407203101292,0.7294946187200111,1.6535838298633774,0.6529931350016032,1.7139642358681495,0.8965065811515633,0.8484991178639101,1.8330697280357124,2.204515158097975
0.5704974869677275,1.9222102204321792,0.8827345843227952,0.5539556242677187,7.89720469156769,2.823770971989036,14.231888459239956,2.6042562444224986,8.687348954963168,1.0701154587391175,11.799254095536346,6.579726439145141,2.925010406508332,1.2787088525882435,0.8113872569917526,2.9090971946222504,24.80799854280201,1.3717517567863988,3.6660393771598754,4.205698415627086,7.114390607634659,8.031916347674317,2.673953026190669,1.3357596404441958,1.3761028890476728,3.6202776081227235,1.237088121176574,2.401727853630652,1.522545756017923,1.4544853655256957,9.362687972818449,1.8277642996125498
0.765988917223754,2.6743992248197985,0.952203827468664,0.5375860492865788,18.153982398669466,2.7402378562301624,34.45877193276683,3.5747279438644624,12.286021563863555,2.4297680108251885,19.40254118867691,16.800969778796638,6.337665158635056,1.256008741554099,0.7439159556362447,5.307690485807241,60.800388030075254,1.1475924919925544,6.636141110379861,6.492169105343548,10.558651606701188,14.310131741698678,5.55090362028372,2.1694053983062433,2.4122037455032466,8.736137628595957,2.676028201510002,6.095201106501923,3.0974112958162734,2.0237609410062425,18.627627977030144,1.5003310914093775
1.1803922567721759,1.1253406226839902,0.7251879405527979,1.1655932748365132,1.5296535563941767,3.1252072737713195,3.0236665537514122,1.8535243693708674,6.062271169866602,0.5386818638154464,5.9799344397310445,1.6930005801197725,1.7944332571106054,1.2917430526575564,1.0347881046349099,1.1679198146877494,7.638663953802148,1.9123419308928087,1.695322727204763,2.550628625352161,4.282911077738005,3.8799467563525374,1.1274925661261965,1.1482169659376875,0.969160093344202,1.1015645030362349,0.7278804239746663,1.182442474416043,1.0381921990231096,1.1227903155359502,3.4010000906299873,2.554880467674665
1.0059182888576554,3.5869533563759353,1.125295422183581,0.5721210364558176,24.39927263018653,3.5047236923388656,44.31062844087392,4.945255982042225,17.063705784492647,2.916515678058347,26.714624484034005,22.091574067287144,7.494545370485944,1.5930569755007018,1.0038799497561042,6.992852433820238,83.37115717196896,0.9802625915703982,8.760664394540372,8.622668230335117,13.697498432171813,19.15995487132751,7.191049523784143,2.237350665464074,2.959673414582006,10.8780367678311,3.4225758224062774,7.144250563164007,4.052530015959474,2.4081653860824863,24.92300154348129,1.914087647073658
0.9636062823279161,1.090631868945716,0.7484259221874141,0.9324250126949849,1.6691397029399888,2.924582677395081,2.893302375769334,1.7907528512346973,5.793004841514007,0.5151789872992212,5.855123492936705,1.5536923203099542,1.3776372078526418,0.9630482377092524,0.7008321856232534,1.1043890450536524,7.528523469994111,1.6833450427439858,1.7375947278218113,2.4513980306792105,4.256720226245838,3.9024952273664653,1.0601705433201034,0.9874899831013755,1.2423211942158379,0.9880511953827671,0.770985202604834,0.9362873824325888,0.8946478068915857,0.9120236856309459,3.10189468964811,2.1080877989104683
1.2644311483113246,0.6074782345402765,0.6360391237487508,1.2601283005840989,4.3484131274262925,1.3474902378316647,12.610699312456243,1.0609123010604642,1.5933001041061814,1.3942303870495223,2.2811561683634625,4.767809403781802,4.22399527066283,1.3380014938284002,0.7773119842120773,1.7720864468695159,12.971632328380558,1.5314610945807998,2.6068282962568876,1.5203331251395742,1.6026244744459934,2.2132282456269996,2.5169764014238423,2.5475393660338463,0.6951144681674813,4.374983407879572,1.0913500058149785,4.0000852633683905,1.5255314141438288,1.2804031360473247,4.720174703951416,2.5850145944335075
1.0249048331422963,0.8799719650293399,0.8350827911733774,0.9358247272232976,0.9796535718156462,1.8728634730625844,2.5852086974918684,0.9503280096240105,2.6282228028933163,0.6895415363989434,2.3656524879072443,1.0131417217589755,1.6720814624104354,0.9995695992184292,0.6754565663536672,0.7553908234807318,3.0845299179726045,1.5087054791870675,1.4866007302324125,1.3469461660635444,1.6532571658340198,1.538964967838515,0.9302312786794047,1.287397730370798,1.1477577787941318,1.3766425317710564,0.7615094707059353,1.3925969057698369,0.9323709968243756,0.9990025317011699,1.5578989304453192,1.8659649214416367
