Fp1_theta,AF3_theta,F3_theta,F7_theta,FC5_theta,FC1_theta,C3_theta,T7_theta,CP5_theta,CP1_theta,P3_theta,P7_theta,PO3_theta,O1_theta,Oz_theta,Pz_theta,Fp2_theta,AF4_theta,Fz_theta,F4_theta,F8_theta,FC6_theta,FC2_theta,Cz_theta,C4_theta,T8_theta,CP6_theta,CP2_theta,P4_theta,P8_theta,PO4_theta,O2_theta
1855.150831269032,1093.107280962729,547.0996167754092,124.11975048339426,1277.249422434195,41.662970629685596,619.9772410135382,958.3784224070374,309.3317417029266,719.603593870643,158.73485197755613,944.3884521489197,219.46861136668053,143.0032134852074,1231.3720739838873,234.59673794370465,1744.324342159472,5429.099416286703,2096.712704310501,2918.11795268256,225.19966896215254,5445.4729234983415,952.0699181665402,864.7185567274823,1305.9169500984049,1120.6537760714023,934.7127121226711,274.61996979251956,1230.2667753185156,214.76248270375788,2692.9884208317344,111.51442255999018
3078.355523590114,1805.7878701561476,906.1191444146431,176.48637249489212,2102.2717848779957,55.45699395017065,974.5867012917707,1557.5276383834673,496.99183582586284,1148.3575017577095,255.14348781193542,1585.8912108990046,352.10064649455245,223.95839084708751,2036.7960597016536,356.2015809843413,2894.883947745365,9036.008178316359,3451.004159536526,4845.188687271706,345.2534539702936,9094.755183944791,1537.7974223232097,1390.2417878658653,2120.106560399166,1802.4132647254366,1444.0685481798755,421.808275019646,2004.117796913401,340.4556935608715,4195.378843850584,168.7995356199064
1935.933621350628,1207.0485210269924,596.2366001206849,144.7727730907892,1226.5206924878485,43.30324636195918,573.2976428573447,1003.3740094892339,314.4340814834809,644.7220784570324,159.54105654266556,969.2082613609302,218.87582937343512,142.82465901035837,1238.508087959104,212.76704265442487,1762.2021215614323,5434.900541520334,2009.5063873871209,2833.456436154852,201.24831648816144,5537.063011775419,886.8665245391776,785.1775631016167,1491.759298084482,1109.0521954709795,1331.2995658966684,271.2730973341466,1407.9393862016186,200.0804267806319,2613.7748441585563,105.44070170609933
2693.9974083824723,1601.581208618219,796.8535658443011,168.53720324339548,1761.0528136791584,53.00228704122634,825.2001884547832,1336.3297431168971,423.936507346117,979.9610721783471,227.02088207211932,1356.0642385303922,294.0814613716715,193.43752473355664,1727.0619178138816,316.69646973282727,2484.7771674577143,7685.927564331365,2890.1244284062623,4094.974138221635,303.2033283715735,7702.081581968543,1298.9944191699221,1180.4586663978257,1885.7161055937304,1557.6574522232204,1380.971299575642,353.10656291845396,1784.9083226463674,288.218635434984,3546.9276381388063,147.46906827155237
2905.278543719397,1732.3685106515534,866.3901207713943,177.10480349557815,1874.5899930108599,45.61916896592642,840.2544883554065,1437.1238573717374,456.6004550660821,1018.6898617816018,238.77431861297217,1469.8452316378743,324.57680839353975,206.84017135852127,1878.2652986665676,339.0579041767242,2683.2800048439226,8295.09936887903,3077.5502640798522,4400.7233057763715,315.809803383811,8333.443758728947,1367.6496428486728,1235.5148688889633,2032.7166042541485,1662.572440510557,1462.4363036488885,365.4197960415513,1929.0363394713486,307.5348795264085,3577.392129752343,152.24994360566126
3070.871034394937,1771.7581145090899,891.3933423457327,171.50757265743295,2282.6784004108226,78.2807318706768,1181.898233972253,1534.1662712227749,500.7181144151356,1279.8002930618352,256.72461587827473,1592.5612735922882,367.4302112005358,232.59361325553857,2058.1963778178897,366.7814265702078,2931.5636219268767,9198.60475685415,3678.3749093695233,5060.103036387066,382.20520362882263,9190.035363165247,1683.934092400349,1520.009630762745,2080.703266951186,1856.2535599162325,1462.5706201946086,513.4056632768444,1973.8005394006404,403.5863586282933,5276.46998839809,180.79095720566653
1707.8876020434877,1009.4413607398992,508.9014806278482,108.1822751024585,1251.0577077844875,47.77209036389473,645.8356285727813,869.9326114373603,283.9292493831904,699.6486090536109,145.5646427957434,892.3414518810423,208.90283068252324,138.28778924886385,1140.479165467487,209.57242384337738,1633.2856085318638,5086.533332632006,2018.405458860435,2776.9866003857123,207.1574496130405,5125.1157330022115,922.4222367611351,828.5494931007324,1212.5376268724865,1008.9940329066944,927.9606289063242,297.4944360260213,1142.362758669122,222.51502985691505,2967.891489332895,112.52334712955724
1897.65247542432,1121.584695816719,557.396526236075,115.64967714390578,1314.2368727391,42.78481407935676,643.2581172498118,940.9077195069868,300.7023367818957,713.8492887811021,158.18759331573554,977.0112291307591,217.03402355209266,139.68767361179033,1241.7990205205342,208.78121464496832,1760.012656876771,5500.692304272225,2114.012449996967,2968.542583434099,214.85643981770403,5533.10059180343,953.7337634604138,852.063593591311,1332.246366562426,1101.3690806688753,1013.191041464776,286.34786642696463,1251.6848532081522,222.09529960264842,2871.135515410906,109.71311955975708
2095.057539992934,1214.9066848773612,603.6746747829472,130.5094117774794,1460.3168912520698,47.07308243557649,724.7176071584091,1030.033459678208,332.9601169906924,816.3529510060508,170.05758130888856,1053.7080082665384,246.9186297988992,159.96680781158864,1344.460238520148,252.520194237845,1951.7248137997897,6057.413201021803,2371.163682252491,3285.024228221785,248.91055992491425,6055.32420649368,1088.3694512945694,977.354092202311,1420.0508723605099,1210.8506317468639,996.8390747582848,313.42717393731976,1345.0447868175552,259.84291858896677,3190.955945083182,121.01123203628687
4224.76151016666,2481.800736378488,1246.6643139356659,240.40237275636997,2839.425550078315,60.667801830200744,1302.9101556390412,2045.226451998216,646.7612909822843,1554.6311495526716,353.10402837583393,2195.5259835329894,461.4287023566547,285.60614892745986,2763.943323725528,483.8707020753862,3915.273672779264,12281.328171042602,4613.581260140529,6632.609266720062,476.4458333828718,12253.75995949992,2068.2612206976332,1855.242703901827,2820.4151970943103,2427.122681599813,1850.6261450665281,568.9021299980992,2694.7682634411904,481.4585944112371,5538.873958240087,209.24506605212198
1635.608599628708,974.7235166961359,489.2385595859064,108.14798317730529,1120.1494101185247,39.9799509408885,555.1366806525175,828.5549746511348,266.00160637203,622.3321501927499,137.6815700386918,831.7573798113328,195.81673310936736,128.90748074935328,1066.3092620906536,196.40778416284678,1520.019798117933,4731.173984922612,1824.3687543276858,2545.023221507442,183.97159654674994,4801.053389159132,826.3357327100055,743.7140931935303,1162.7767519208348,937.1066183850298,894.484412170847,251.7636291051182,1096.5586320734105,198.20510817900438,2498.7174077363948,102.88059076339182
2347.8952266754586,1436.823307451099,707.2404965274484,174.11219808669694,1445.5885591397155,50.178929192686,684.1592519411912,1179.6885694979464,368.4501053383142,784.0687352051273,190.25808311223557,1135.205311139189,255.6539258805949,168.2910591269434,1466.3761136452222,259.3787484467965,2097.1092653187798,6443.297267263509,2369.769258794297,3382.2222721252824,245.87720658215767,6509.024246253741,1055.2853690258648,956.3899780146135,1729.289608273318,1294.702627041455,1477.0724403641202,310.96351385745976,1643.144765160002,249.18006682381727,3032.946388142813,118.77596791419953
1878.3205962766108,1117.6990116756672,559.3595274091333,123.8208914361892,1303.3314635870488,47.42438336408172,637.0764930731191,944.2874084687871,307.2811137434156,720.2071002691521,155.98575801107478,953.8563909487085,229.98821561231375,152.7963075233191,1220.1234070180549,232.35478760413156,1746.0795261235335,5456.706725100368,2118.7926145028264,2941.175531701605,220.38068510111106,5497.476412098058,964.7680922886012,875.9188633389687,1327.9059687885224,1106.0983621781234,991.3599698415698,285.30496854962627,1254.7809296735522,219.7690482126599,2815.5654793858107,117.70891422333216
1659.595300774818,1023.9740938240249,508.4173179039394,126.69541446192581,1163.5144185371687,51.65283747792934,612.9907225994375,864.4964237221639,280.00652927708217,634.0012879568877,139.70885071960322,849.0715243901491,207.14431947514527,134.584249125918,1086.2554834253806,190.7507724081109,1543.5923833780366,4810.799962862942,1883.274826851218,2579.6046296285845,191.05790633025575,4895.966587487028,857.700301883031,765.6120513681765,1265.3976033381834,976.7063816305636,1133.8752067784635,297.81107892988905,1186.1769817343131,211.60884305378084,2872.126331565935,102.04013316697097
2076.237284366428,1255.777845475037,614.9108945235535,154.25897303909892,1417.7970311975325,60.3923052704198,759.7343929580088,1046.7121308556189,328.76130265579985,791.1197358189671,172.4333718292027,1026.4167400326257,235.67679649305504,151.42900401296873,1328.9795973152513,236.13176219874143,1894.5774581341966,5853.255584497081,2293.6956702646366,3144.296793912057,232.41255963191557,5893.933068495215,1048.652257475357,938.510438516616,1510.020460500979,1183.6577146092702,1343.2107069824224,355.2721687875836,1426.3333270374792,247.87383395237129,3535.5378292100413,113.01567028909682
2343.7079485910917,1389.9503002471206,689.2165835172705,147.51104428948145,1562.5903176035313,43.26686375428058,716.6011471794409,1182.7009436190892,371.96056600070517,840.2949042673991,193.24086644453737,1194.009574380899,264.8827630798437,170.69706262906908,1521.5116018486308,261.29822229752705,2180.4046693092864,6761.5458590679555,2567.023269034304,3599.3259744345523,264.8403512328752,6799.911964736491,1139.7723071551372,1021.6888663163311,1649.9138474413262,1381.1507220584658,1198.4748437417204,308.34548881355573,1561.487862597835,250.47911424702875,3071.4779670595985,127.30503025889533
6393.555766892934,3734.1956195522844,1860.0851830839113,354.2631810458453,4300.645405253291,120.4249690325798,2090.4902667895594,3064.3077911599967,967.4840387631227,2412.6178238273333,521.5505074531958,3239.793726814256,680.3741455839287,428.94417347795957,4121.259491660638,721.1848584777899,5897.574333784427,18370.124308352544,6992.767820743446,9915.764489374451,718.9172802861615,18315.245752573315,3164.1491568587853,2878.640120457802,4304.137857066407,3685.770596411458,3072.2145614131086,873.1583007516213,4085.374586838653,711.52396014696,9063.433812651168,319.55132401434105
5499.422288293008,3236.3360857026937,1604.010384460481,314.4637476895899,3492.812673705112,73.10120555695893,1536.0080951266466,2692.2848052898607,846.8855514988782,1903.5995201485393,440.72615670879514,2741.820327935693,590.3864639783744,379.2433208490826,3481.190110685967,618.4011992166719,5033.7906452407615,15555.157009553132,5773.1738863041755,8262.02882379101,588.0396591982667,15664.838062660443,2568.689527143575,2333.212609621092,3786.2501074964857,3137.0199020403415,2606.7919511930845,635.5931555530503,3586.233076944238,548.7681315246298,6441.381916791466,278.32237027889374
7142.464614061491,4116.919777589356,2061.8955125803504,372.1477272964248,5007.879199580969,118.79191519158442,2389.6273587450614,3486.484531070362,1121.3061021406113,2759.017124038269,578.9348615647311,3690.398633077443,799.6825305750606,495.8425848725777,4697.082704478759,803.4182669897428,6710.451223791204,21067.27769060443,8163.76749775321,11433.149194999445,822.9433112258389,21064.214666810585,3683.8925019757994,3301.068624337328,4763.306955911122,4186.158717993108,3090.847402413976,1013.4431689774708,4500.625328359647,829.3489584655879,10425.88217937473,366.3117983776842
5260.510653105075,3054.6520438965836,1537.809345598469,281.91094519704626,3620.7461407326664,84.17865521311992,1669.5710855800066,2601.5880907043656,835.374504902613,1971.9906673309797,430.2184979057839,2715.051217281716,603.9863449693927,377.55782801481223,3454.1682309465523,602.0956019393295,4942.695134154456,15466.21122658511,5898.8904796614315,8353.646450605684,597.6093582748318,15500.579208975172,2639.846888604736,2377.4135790436585,3570.0249394485168,3077.841085211461,2358.3214092049548,720.5087173323368,3388.1798976073596,597.6699331208968,7173.506133184217,272.9426051501213
4205.525219857063,2441.0656029115016,1209.2652384751766,238.02863459465834,2662.86417103843,63.638061139682414,1203.1889705623005,1994.1510852719596,633.0559091279036,1461.5080949519224,337.8519103411047,2065.404792168035,440.96819157492473,279.97291009711523,2648.402037800238,475.2210552481509,3914.368151952145,11763.90558330103,4347.654157116163,6231.33499397741,449.3877691022372,11761.328121197628,1950.056500040877,1774.6563758783097,2818.081369087046,2313.53832471052,1948.6880495983323,503.450237409004,2671.923891437015,432.6713077226565,5023.622211474773,202.09269718510203
