Fp1_gamma,AF3_gamma,F3_gamma,F7_gamma,FC5_gamma,FC1_gamma,C3_gamma,T7_gamma,CP5_gamma,CP1_gamma,P3_gamma,P7_gamma,PO3_gamma,O1_gamma,Oz_gamma,Pz_gamma,Fp2_gamma,AF4_gamma,Fz_gamma,F4_gamma,F8_gamma,FC6_gamma,FC2_gamma,Cz_gamma,C4_gamma,T8_gamma,CP6_gamma,CP2_gamma,P4_gamma,P8_gamma,PO4_gamma,O2_gamma
5.616004655125707,6.3877542577239605,7.1279500151131785,4.423417869004543,7.33632040899492,3.1691082581081376,3.415279439029833,3.3311724690239255,1.8574755806502858,4.4341953974313775,3.238690232242127,3.543436023354261,1.5431516915923602,3.1380908278709345,1.888017028385901,1.7142152638843622,6.296326219871029,3.4077341038575573,3.2717998502189842,2.501420197408933,10.145456657774723,6.233256919178366,3.429371937444114,4.3449784515293555,3.7941533886269676,6.550772435248285,4.729531339586891,1.4847096208960895,3.256600780680897,1.5388570791427127,4.052546880400254,6.158920527378365
3.2915163951530566,5.1291755013908515,3.4304999663861473,2.3797025174800503,3.365333322536931,2.173702294779696,1.63218069235884,2.016792693138195,1.4673094070156165,2.2787706489657755,2.4921756385129563,2.3936479424020143,1.1652543642863697,2.1297674811720646,1.6239684209115706,1.1870936361066495,3.578179392380223,2.421408518075772,2.2322443530312865,1.2192817132423663,5.034379352134369,2.332340856283098,2.7509971231511314,3.6254657090944526,3.0346939107420265,3.32561534897194,3.345944343637833,1.1886483032791426,2.682533757564516,1.187071617517557,2.37157469027375,3.645795013638848
3.5923305029880144,5.274734376175545,3.755420031399036,2.7244096729237386,3.7869447990270433,2.164667248236488,1.827909436396424,2.1770311489232417,1.4569226360457224,2.562334962963167,2.7752733303203576,2.5636543636587046,1.1695774218731936,2.460565090071443,2.081721065993898,1.2501447710599132,3.7464351648097325,2.524854485594998,2.106804806007365,1.2016704326834402,5.232104283188864,2.4974640915236845,2.6080086796803466,4.036985496949649,3.1721415974043783,3.369399584806058,3.6141134367746406,1.2502959454838667,2.9823541247834147,1.3809380712405617,3.071736280146318,4.329605616577208
5.946561770911907,8.28688031361884,7.986320419762707,3.7632001107742603,7.062178216465187,2.9880387682901297,3.2851854646475473,3.5997928476235006,1.6508004869194175,4.783414468916251,3.402195563603417,4.395389528892229,1.309531848472144,2.936953120735695,1.6586378378131592,1.8034644303759477,6.353552459203487,4.20097837775683,3.242207135673966,2.4511875599678903,10.84265461329829,5.559938648435184,4.086160384874837,6.613479110729378,6.993671195069498,6.854647303763449,5.506554806290829,2.458704647020352,5.747829244641352,1.6717300778392403,3.88034446818336,7.241812736601638
5.7874947043343035,6.686109423787649,6.065315096796336,4.123437806962556,9.108785425950394,3.398981859256038,3.8717375115365553,3.824048528776267,1.7925386695465366,5.874893284172041,3.8958373128399,4.508179926317703,1.5268329846581743,3.5238112926264478,1.8114221571035647,2.0173725793769406,7.786725245904618,3.872391289635394,3.5540468234897604,2.697649173796949,13.35032437845559,5.398841675248598,4.305581488126615,5.741267000456446,5.6371899842408135,6.217070585960511,4.712819522434674,2.0731705688610615,4.77382710833405,1.7420693847249415,4.695944292838951,7.870371951237939
53.694603642050154,23.522624856806885,55.02820695543389,22.67799684694696,24.29814719612748,7.0327554162756165,9.531669330345256,12.597141368602596,2.2496583920571123,9.260322376383819,9.901261789394912,13.802196736304289,2.014197640750548,4.941139917980275,3.802202955038958,4.020930948252902,21.712732469728618,8.087460099758665,6.1968705526407195,6.93126514990649,31.755740865521172,17.704224558302435,9.773228213464161,19.291065505177322,26.833781038217314,21.67624037514782,13.52918263645568,6.985617099822452,20.309179600342777,2.876595391909035,6.416495948388783,11.370022769098766
7.550848796087921,7.658267751116203,7.068342942047693,4.795372663899553,7.949913141425171,3.1616758095121646,3.521161599662647,4.0577848790636475,1.700026784311419,5.2421376611882184,3.9838373197587376,4.686877582006211,1.4347432331452072,3.8833328398937086,2.83464477354008,1.970045182704907,8.497858906399804,3.6068392820797097,3.336866379816088,2.328626050237502,13.29097134224868,5.435255116060813,4.055654266663741,6.440803834960234,6.1084148315177185,5.604499208874104,5.421773296814663,2.1763213589199637,5.493287241619473,3.125984307106032,6.02240322890138,9.178397743521277
6.799829856259768,7.5479601405200984,6.789648258892019,4.907953909669936,11.684794758628499,3.6649235467272208,5.046758238739709,4.2828652759414005,1.69678294411317,7.781035863989697,4.4208789490352745,4.685252855648297,1.3460937778407391,3.737127759803553,1.6471422759903205,2.190187951123573,9.605262899172786,4.009968306274608,3.4855430531109333,2.467206242659091,12.574094784341405,6.785588236949207,4.143727373875419,6.160498401290013,6.086206153119382,7.770634128485716,5.386857752098887,2.2709160231582683,5.233545119863743,1.7627794046478806,5.470533266611477,9.977874396414078
3.5612021828589007,5.663030927352895,4.36710641129248,2.481798873372835,3.9047587155300487,2.1865516173566704,1.940909645851482,2.2899557478688366,1.6162370846489609,2.612094932518774,2.7799143117158174,2.787903744961807,1.27800766636755,2.3420158452404385,1.7155691989781514,1.3844166804197906,3.7635259213455647,2.6383923924092465,2.267729636980053,1.2861453906505853,5.1439525935839185,2.571065047996333,2.8463455962098583,4.315073671117344,3.5524364965272235,3.5182357831131235,3.803738769048179,1.4664262308501492,3.2308463654634316,1.2605657705796414,2.568750282703321,4.098009923477957
7.140894116093436,7.5928491590004175,6.995001957955987,5.111420809499645,12.51872368431366,3.8224927359921037,5.396340033888644,4.721992638347147,1.9473622735665819,8.328648923084081,4.3323081889862,4.805303242471932,1.3278859264722422,4.201611168822149,1.685351795685522,2.2988517513512936,9.623474756145201,4.118195546250822,3.665833404840053,2.1812104625362374,9.119896667948327,6.176984178132507,4.1622280518286185,6.000685111417259,5.795452431254719,7.80091058942976,5.54960124376308,2.1629275769022778,5.012581338366824,1.721303841710918,5.968188119084401,10.556347381177043
