Fp1_beta,AF3_beta,F3_beta,F7_beta,FC5_beta,FC1_beta,C3_beta,T7_beta,CP5_beta,CP1_beta,P3_beta,P7_beta,PO3_beta,O1_beta,Oz_beta,Pz_beta,Fp2_beta,AF4_beta,Fz_beta,F4_beta,F8_beta,FC6_beta,FC2_beta,Cz_beta,C4_beta,T8_beta,CP6_beta,CP2_beta,P4_beta,P8_beta,PO4_beta,O2_beta
91.43983892449845,400.09578628427414,9.493579174799086,46.696349562501524,22.89939528123078,11.907488629838657,7.365304337819964,240.77414366481935,81.62955545453504,10.307362733353221,12.035883969712094,115.06877714983784,7.532521312251446,193.6648629660267,77.41889777374969,3.806135090759418,21.952840149631836,40.39656895060098,76.04667104685505,399.33688388970063,126.33952902294432,56.80674673888523,18.939357375358345,4.863939316250085,11.382923888038587,22.189220100953964,92.31593226104619,19.685043739656763,47.48087031393844,6.440312531874958,334.6005502273822,8.01097619539859
92.4373839640394,464.66885575632324,8.64744101645275,53.0754111009849,28.609445094446635,20.50793241717779,6.987737318306494,225.13843658769218,94.1380318212802,10.85720897273556,12.822710032687523,138.95513370254443,8.048033042093772,230.6711544712326,107.47757507677771,2.8346391651373217,22.617989307057176,44.65738217836288,88.01401139723893,466.47719705273846,151.16702651454037,64.80079724042484,24.012527351487357,4.762730256452916,12.22741964689154,27.945800826051325,122.1154612726478,22.34531600272155,55.22611047567403,6.178535167550982,408.3947757589624,8.849794142014845
77.32207494002455,365.8675393308474,7.63633517735162,42.532548951187174,21.46062670205887,17.637354717392878,6.0980012399695145,241.17939492557534,72.46995498318078,9.532544126815772,10.667456151171516,111.59297977197815,8.435453377626825,175.63379398942178,83.88493438789203,3.079140345574098,18.933454181732056,36.68563542155914,67.92151476033301,360.48065058689826,116.98807863685545,52.19548735850875,19.439725886038655,4.600166916296459,10.515874566809154,21.998715348945552,93.43617655880708,17.227098763798256,42.77110882700599,6.5755796014265275,312.4486954910056,7.612028932242726
87.1880032446437,431.9619182395887,7.862601089452035,49.532919547761075,23.66447464865777,11.491590592446846,6.821467670411635,205.373180439579,85.0941011781247,10.0655722088646,11.203205668183418,126.01918796581252,6.81952249984848,209.53230736162342,78.73329603918762,3.1061033351665066,19.17498455468219,42.33829961519804,81.67328239078695,432.4882275166344,133.44797777710292,60.87604791159291,20.795200466738873,4.6503680427162175,11.43817813763277,22.99206788714891,93.99166275038463,19.77063961707704,49.65324451586481,6.187498942145412,353.20573607857193,8.126974002009664
111.27257952829014,496.1742638715663,10.534813951233527,56.04357141429937,27.469890617869304,10.87270790256263,7.390058359204984,269.3687227971951,96.96108350547198,11.251180465777157,12.360965593220271,140.2388648181865,5.968844363434138,239.5066850837012,82.90888569490244,2.9080867972921967,22.89670120067376,48.21805382310182,92.25889653595092,495.3841988620256,152.05422160783866,69.04696469720271,23.09939569370462,4.804080809595713,12.446828851744732,25.156708095423593,103.8098266566244,22.093887425462317,55.84845090906693,5.290936123399097,397.14739071285817,8.402395593656884
151.8740251211526,759.2159049262325,11.527765136656098,83.89050087554848,41.58376160808748,15.78855271122612,9.961035960996227,333.45239890449864,147.97513205655167,16.313706050360857,18.02508764139924,217.72518354036674,8.784771777130858,368.25873346906644,131.92562855956317,3.7320844448521564,30.149295037949916,71.45640717752775,142.1528264403562,764.4300124199582,238.18972445886737,106.67135963514568,33.70403081801572,6.238807742790306,18.75527835842656,38.051609686406856,159.58988054596173,33.25049924496367,85.35399914287969,6.615933105096547,619.3731737098883,11.949309489489137
78.27457574001724,388.04006104176557,7.828041549107546,44.67393297908148,22.478727647838063,17.321691565337186,6.653172188853785,173.69514943710416,78.09714568550356,9.696798422711435,11.44095552254411,117.03012236884892,8.360215157833318,188.36063226595923,87.99216077032699,3.022444423694551,18.75949734242551,37.934883796403994,73.888883531593,389.2417048953484,125.09656921707499,54.72711896496153,20.608451647646575,4.530935179557453,10.7944158307615,22.876024387590974,98.16365369268303,18.15301545237064,45.59341876528857,5.658313477374044,332.71870072370416,7.498062747242041
93.53411551158625,458.51809965126597,8.341632236778192,52.50622019029472,28.044917121476953,17.994342376211332,6.5378237628944715,220.63817592149965,92.94724432251137,10.43852262361155,12.292406878218062,140.85218426361754,7.629670858699796,226.75712146961126,103.20018296192112,2.556485967343661,22.16300682606597,44.80330420834558,88.11399750756387,463.01025468878095,153.61104883368566,66.75043427799454,22.684432133930564,4.580494289158184,12.37058677521463,28.555470676996652,115.66777626808246,21.674405165287002,54.41857839993024,6.265415828303513,402.2682519687897,8.424366993499952
51.351135834854354,225.1630254998836,7.083059861594079,27.9116187497339,14.08979383803553,11.169343600647485,5.53193834147436,140.77950817264716,48.4211149793188,7.1539931812085165,8.447383054041186,68.78534038493983,6.620564887387611,112.28879325256649,50.567340774993305,3.151440434558235,15.66239021917039,24.21235186895055,46.20863134237675,228.84690167830303,72.94028152659973,32.85782173892401,13.38502879589313,3.714048271929617,7.108626428120536,15.388244334785794,56.95081993404182,11.817910715501771,27.54252929507094,5.810383685715503,192.35467685373635,6.539802395973444
77.18880652985641,369.1654540378456,7.938921035731098,43.3058876683517,21.33310733344917,12.65819888181078,6.592158225038951,261.50812022786033,77.05315633737663,9.24696838369612,11.812260089504349,108.3321428830128,7.350258406196568,182.3872194335064,74.53211856543561,3.458055247088544,17.707114057753177,36.5496939614466,72.20190194357377,372.70923995258323,118.15021425946044,52.27995373745554,18.678180826703098,4.365083069069193,10.179388281071638,21.051574979894742,88.2187503467862,18.19849648895711,43.96557930940623,6.4605124556602735,313.0509236794179,7.739408792048737
