Fp1_theta,AF3_theta,F3_theta,F7_theta,FC5_theta,FC1_theta,C3_theta,T7_theta,CP5_theta,CP1_theta,P3_theta,P7_theta,PO3_theta,O1_theta,Oz_theta,Pz_theta,Fp2_theta,AF4_theta,Fz_theta,F4_theta,F8_theta,FC6_theta,FC2_theta,Cz_theta,C4_theta,T8_theta,CP6_theta,CP2_theta,P4_theta,P8_theta,PO4_theta,O2_theta
92.90239097429478,19.150357898346382,46.148086902326824,43.228271565737344,91.9029558169535,12.561136357914396,31.15575699320314,48.72906633214512,14.054230160016632,34.28669778043381,49.44844899631994,21.581823791891495,152.87913292854012,330.5209370002563,127.91897641147241,22.625076057615118,84.15649255659363,25.05223670155629,26.15987566933238,28.14214136766043,15.325491926870777,19.230960615352508,17.035318815949825,90.07584585814132,12.020608478281336,23.690083821357593,9.669561659554198,45.80838200002216,64.08836201213336,129.20117031888867,37.72840212319053,16.07414415744917
95.8852174416391,17.93406818581058,36.74923610151446,33.446027433551166,84.83121922473754,10.544645816773576,29.212886192895517,43.45130490426918,11.768801010313094,26.244544334380993,43.77754940918024,19.413917866372177,136.55172257391482,264.5418026014935,115.07735590181517,18.540996242105543,104.86849587520614,21.711831001287777,23.209976449297947,17.89349378908679,11.650062100217486,18.00019379679951,13.999918118494444,85.3778677261025,12.656123135264169,24.87164806135204,9.933023154272322,39.31725105640983,59.054428762185196,114.14235121860386,31.992692304790854,14.258867856158476
54.38667462663643,13.922228217679114,27.13564577907063,25.21925688685495,46.906292018699006,6.897129558225188,15.588354386028861,30.573874735346525,6.491967647361013,15.27697025654007,23.49107795739525,11.126115769923631,80.92159080650592,172.35522501810718,68.4268223647086,11.675017846539939,69.75780075275352,16.41871084060959,13.230236186336352,12.990686401670965,7.926192623345996,9.802117217529855,10.253900362208995,47.73022397298391,6.0227571808581875,10.284348263805871,5.215261928601926,22.63789714564392,34.637964235611605,66.56245270241877,23.507662983384023,9.841361581256372
196.2461358195634,15.288332639945084,89.54675422159139,75.09292327906341,168.22790505806745,11.116160205345246,49.888958122555294,91.35413466406686,25.781677774592843,47.763767901864966,92.22068768200336,46.3492141597506,316.6534763619635,626.8789221836454,267.39377096934106,31.85318072597862,173.06256523753828,40.679787482204475,31.77910780595329,35.28272894130428,23.346666945948733,35.93843313295385,19.653047051232377,164.98071098423975,17.06315927507883,40.36972240219254,13.263734437087509,78.99918637347872,125.29815167676243,229.7978168921502,70.21395792878094,17.665679464640785
68.34181996670767,11.323959851162975,41.52365874246294,38.04925247354917,63.23486765879284,8.490629923325237,22.12257814437337,43.12838337384095,9.164914126390192,21.33197244558853,35.90424976992191,14.72644056297478,125.46258818534443,264.869575912031,97.86082000696851,15.406520750098839,59.02344738926506,12.669007781325279,14.860780380744561,14.124212437915038,10.89260718939989,13.86691304890342,12.548446316743554,60.17426344508762,8.82644437087778,14.319056472254083,6.37433914414427,35.68104276545986,47.063157029035494,101.45172512480212,31.399149287487592,9.473497968197224
65.90204544308664,16.52853658934967,31.2069167800931,31.57790330272971,55.01136036936005,10.350098139341316,23.894626363306394,37.55084265827958,12.443110381051582,22.17190700921668,33.670316386577575,17.230046048487896,97.45958930469476,207.47780081173812,80.85911522527681,18.233043662103398,73.53579079310018,19.28454223850659,19.47545175211506,19.574953902778855,11.173296381670292,13.445836643898886,13.802598351011023,59.60495586420642,12.241186015660869,21.910779033126325,9.702771226190238,34.09884329640725,44.66288438659704,80.86348547041169,28.127224414389637,15.943329832850155
93.08462807632975,15.183547836164218,30.64383493102777,28.7097646007436,74.58138278938297,8.671461739755284,25.261791631840914,31.9684592453274,7.14068519998059,22.384570780497306,35.786015374184274,13.346056583978669,115.99606998863199,238.50036340494185,100.93917032122313,14.384208618849488,117.82632020963491,21.615593644137533,21.034544782639152,16.17294362151123,8.205239416908153,13.412212700073521,11.673857200431275,79.79585997332956,9.881882219636823,13.708546810923607,7.141154425630555,36.97818739614068,58.55513853543346,92.27884531692388,27.445962559372695,12.699870732264303
33.66183816273224,10.152813876688992,15.398381876802112,14.23212934793474,26.523643951768268,7.076010751185315,16.800803703584275,16.97686068805293,10.618072598573379,11.280009436381786,19.942566622155873,14.976618543967035,45.281699841077234,82.1504604847593,36.789513540138444,9.927938168205912,49.094960461373326,15.125074597822783,10.921774931200176,12.907314085344211,7.716732433804408,8.677441270718418,9.953079458620167,29.164580487561416,8.397429778570245,15.006961085967827,7.636673689066016,14.603769758309646,20.55169795786604,36.54590973414501,13.576181760608982,8.647517468712957
120.86436769838664,17.18385703270237,41.62839369980073,38.92068611999267,95.65679488742316,8.471070013815135,32.80652051672726,38.071926287824965,10.442702461745295,27.65089542438547,46.91181964149234,16.67595613778881,156.91624499655916,304.939941067958,134.18795465919504,18.119346688144383,128.54218625367145,21.818910414606883,21.443119399409312,15.284581437295309,9.796374688447287,16.936678732316864,10.970675078104186,97.04509217090727,11.826551060814186,13.294901021989443,6.267328050496788,46.49580744872501,73.2062777317243,122.06657221840601,35.0308065425545,10.898049165092221
67.43671393062624,13.07120651221971,33.50112722411998,31.294925572952017,63.426971446501994,8.677128078673672,23.480766059772925,34.295877198044536,9.474398021764596,24.85328004188503,37.12826548649693,14.597544585006911,110.41965235407238,226.55770919683727,88.3636842042956,19.672985620524223,60.04226773650772,13.291604846836979,15.92820374491153,13.439276701217794,9.830547252234402,13.902260811244691,11.017256634198128,62.61643961497249,11.06025750228849,15.238710479408184,8.681239437948944,34.04609277600381,47.34277886435797,85.90845822705337,27.822994032410097,8.721095365529623
