Fp1_alpha,AF3_alpha,F3_alpha,F7_alpha,FC5_alpha,FC1_alpha,C3_alpha,T7_alpha,CP5_alpha,CP1_alpha,P3_alpha,P7_alpha,PO3_alpha,O1_alpha,Oz_alpha,Pz_alpha,Fp2_alpha,AF4_alpha,Fz_alpha,F4_alpha,F8_alpha,FC6_alpha,FC2_alpha,Cz_alpha,C4_alpha,T8_alpha,CP6_alpha,CP2_alpha,P4_alpha,P8_alpha,PO4_alpha,O2_alpha
35.561293693749164,13.758170850640237,18.40976229777506,18.535312060992563,9.807506440941204,9.499880136663108,24.72464512100086,15.60881875696991,16.15870627884292,23.996871165394513,31.464869004545385,14.51442168527473,34.63150872611376,19.363181607429695,16.981088312882505,25.21336562371797,61.4194073762025,29.586965967958136,44.571849455694895,14.564842931365288,63.64031424138132,13.517044285567344,9.404043643834518,30.13058738921884,16.35468427468525,26.223111200071493,55.97117705984198,30.16991881728339,28.0131816842054,17.024855956946173,28.746353000007836,10.050077134077569
32.22772176562637,10.743656893017318,19.321687630948134,17.531956427082257,14.134177234259544,8.528133210090582,30.481323256181366,18.518019037319267,18.54587895169582,11.088564415299057,22.648348847549364,14.451920459548182,24.81372558421365,11.548452455285197,16.090835983956858,21.83130101975756,62.18700863020797,27.017065918545562,45.68195169379488,20.266270037835916,73.59639742176991,13.726052946564424,6.183190328365997,30.023923669374632,18.751077538060258,28.9042725236452,39.65395496826709,16.676649424028724,31.69253165372111,18.107347813034693,30.999616335659912,11.108764900925792
28.220443153214994,10.66633740519591,16.504354376674424,14.726376342813184,10.074457409895611,7.646241545366955,21.947867248073827,16.728807623572337,14.680183703110458,13.750389735956066,24.48190313454372,12.69822059754189,27.44518556670777,14.077351589425206,12.84496076137361,16.914578854880027,51.37042881578623,21.824313110409967,42.361926257782756,10.237779176151147,54.95934064503702,12.256079929375343,7.18114851400207,25.445222477114193,15.17832469294573,24.192005617225036,33.494037681308996,18.140990341329776,25.073911673628672,16.47761759840767,23.464766603119557,9.299346131267445
35.314268024948504,10.04127805486886,15.279871780092735,16.206533512323645,7.866740845589797,7.809784040107708,26.58151422929243,18.51960556998742,16.72562417308894,16.864204417789118,24.59320168765727,13.227211036309978,28.075141591919262,14.057616797139719,15.077400134623995,23.05378093879758,61.925270094984114,24.44055253073195,50.022793435430344,10.31407530905457,63.35684543597936,10.666743608882054,8.773698849842546,31.591864657012366,17.619549798897076,23.800055950304028,42.08131945911944,23.48452277247858,30.572351528093417,15.885311664845261,26.944529498919337,9.63443112468424
30.37014758731774,12.106259103540571,18.87897376137014,18.650298935344555,11.800124196299363,8.010072593569157,22.45854089270279,16.237970467428163,14.40400041486264,16.47827184331106,30.678818343223007,17.605645053642462,36.03963054763252,19.516351384638007,14.670473708334853,22.370692964220883,55.371165145332846,28.180044807524688,43.655020612955035,15.60885131952403,62.77230619237322,15.76992650809874,8.546429171514175,25.99324748246508,16.59404122787032,31.321004980578195,32.56307246397681,21.321592159705055,26.31009105910281,17.501521545140264,25.937913919941632,10.54916726918793
43.019451892054484,12.510665263257959,21.089921169939633,24.51490589372741,16.957487660386914,9.604913558803844,39.82798892107451,26.01686236769479,23.23613550632684,16.54157458863331,32.40926915581727,18.328188520019033,38.180611856581024,17.79897947859271,19.87339661595017,29.101705640862043,78.28716368466884,33.58824839414051,58.325182410311115,25.7362216173537,86.7757992274049,19.56007193045079,9.175809663592942,33.787537145289676,24.303569825839002,31.718256371396418,48.497371112529066,21.748517576561504,39.37318598336678,20.749548910471034,37.26933263219625,12.904912270930511
39.37889676601209,10.3992419625494,18.27688250957835,16.54604420301262,9.62309598457006,8.426273413853464,32.71720460342471,20.28574469333277,21.841428474081944,15.074134879028225,26.819727804145828,12.47074225615085,29.052290921853196,16.036112180168423,18.160977277658922,25.086135335348217,71.66112798509413,28.42131368315337,54.106945353733764,14.573353988897694,77.53590079344889,11.663712055247355,7.666554953942573,32.90768451852233,19.455548781177445,25.255767270568647,58.68229934892872,23.36293955863132,38.998287863426235,17.228143572379295,32.11660448086686,10.942509288033449
30.204712866408073,10.880567853093412,16.67237865079707,15.158963057132835,7.981444511899788,8.445089867296577,20.876886512353998,17.033267567071583,14.313998234656868,19.201866434952695,30.868539899571388,16.06445622476879,38.24742692467576,21.064796028891948,14.419625041701776,19.15961715495056,56.67607189855618,24.831561304158228,55.371174507044586,9.37960837625954,55.197179680496845,10.377757953268443,11.577235318104222,24.541010084023902,14.869785226478692,22.798024986662142,43.956786512425964,28.448554303861638,23.693386108082066,17.96334649800407,24.835190856823907,10.449500765166757
28.196032646817343,11.927324665419299,21.301869879310004,17.353943500351726,15.253919643162078,9.941785189575779,29.417239606018416,19.68099855435567,17.17404177335594,14.919531487776569,23.8337934781285,12.788569978049274,28.223728096624953,14.544293720994428,14.431862104359773,19.616734571631433,53.593699063214956,24.524042842667647,44.43235979015158,28.422290621149436,68.74100570098933,16.639579326688477,9.590311186130222,26.867366355890734,19.817741903818884,26.118737536957575,48.07235882313134,21.57640893417104,28.581856033670405,16.204256488278375,25.16977943970818,10.122432065721043
30.018622314959103,8.008389716175763,13.550464095482155,12.640842152129665,5.89674369311459,6.003213331047873,23.048898958496,16.3913507502185,15.219373787503839,12.672612441250106,25.93311351564151,13.622518995735206,28.94176841489583,15.274434961316283,14.136106343694935,19.716381132517338,58.21545205268716,23.948797266034692,44.62147104110141,10.449015528267022,57.6194911703664,8.739857706160308,7.10056130199014,28.23225057203573,14.555342167366575,18.799594344334388,33.89147101075414,16.57835455094429,28.126072634372328,15.641640220583705,26.394408135847506,8.617728740714535
36.17777266386082,14.635570800021338,16.76273779072719,19.918776755251546,8.978252185321107,7.84027136003387,20.039127161580215,13.908294313423422,13.83263868312683,25.98256515679239,29.32479684372975,17.2769325519172,31.678627677317888,18.735981840296567,14.796681789712377,26.073215018121324,57.834313473023684,30.931301159973493,37.63095361618961,12.692317191513457,58.735455420558324,13.192313214427234,7.961448895146203,32.4110983150491,15.388281741089374,25.319971583035098,30.55859905267892,25.69322581767416,22.462836867619384,16.579833813833915,25.289241971273118,9.028162486718081
28.873813886852737,11.819768540344752,17.459814047547223,14.97328147690602,9.275348768180102,8.131052271453308,18.85645727334196,15.787152525091164,13.53023906723455,18.11479505772959,28.610199366958188,17.53325784282352,34.70885459481455,19.598795071850056,13.517280992524599,21.523528500405458,49.195919081697646,26.515520812082535,46.319709600577305,14.206672349211772,52.37807865239128,12.218538278636274,9.633121738674479,25.73258353636072,12.975812412257792,23.83490206154665,31.33413216292565,23.306868164105232,21.057913176594408,17.618449055172068,25.303053114921884,8.64308439988498
29.962335939288042,11.520046399049612,17.00640837531199,12.882036269403496,7.2578452360938845,7.796217888501372,23.709755897806406,17.55086943941635,16.124736227955104,16.218950686323783,30.336771202873692,16.770671826212347,35.45610781324015,17.03209551648821,13.864264002661939,22.011129889423422,63.72710909264237,27.47486673746598,50.269097421163714,12.020600633149952,62.81558343395227,10.628813136414607,8.661175264562367,28.945803702883914,17.490865655409575,20.481166197418652,36.197625462360676,21.36904432095708,31.389650302988457,17.91263790917207,26.94120262656859,9.686612730800709
29.884480216114078,14.18369551150997,16.79614793687091,15.817142205035168,9.27864913808332,7.3427621310867766,18.21776283941753,15.344226759884329,13.217898937470029,19.230504327624093,27.632421387792427,16.894402726396528,32.13263962261705,17.970782863672916,12.646761107813262,20.844800348545192,48.64337976444516,26.52718735054314,37.92325020720993,13.04065708559074,48.311877360700166,12.595081783675624,8.667102000409328,26.99272135474675,15.089261941739624,22.77002203128091,25.73266153916283,23.730381092232818,21.835761035742486,15.838245997730327,22.30473252503366,9.536539537868716
43.94561946314216,11.940564960638799,23.208295311971227,23.719692194349562,14.605470707091978,9.948999295608493,41.07644514358099,25.301793276655836,23.51859369792836,13.244866292894388,28.666834236130896,17.81386686373918,34.7636141005348,15.346190551984012,19.936064684378266,27.829660035345444,80.86911880513217,33.72492238625071,61.90945438891177,23.50297000781096,87.39942332750351,15.355839771414903,8.36274304535829,37.401144928393094,23.894312193799625,29.089563451053788,48.71229654939749,19.11369712100613,42.029095648472854,21.506698473413103,38.66937769722074,13.297226112308927
20.21721269976229,13.647539358982268,14.124577136995134,15.401064970998378,11.320362828440672,10.38475586332572,13.059837118706788,11.171675094928084,10.414852167634633,26.73985947379201,36.32022739317425,13.174518843004641,37.76695441280819,24.80984844735994,9.519334495625651,12.862862927407672,30.068607596990823,19.982411554830325,38.33008295202498,16.042379065272616,30.638881580863625,14.318964941162752,15.49386753111274,18.43713149755862,11.930558897411416,19.72603249528035,52.961747363838555,37.9335458993854,12.971772104420598,15.719411435979993,14.652057515731872,7.332096029318874
49.999948257891695,14.8590281548225,24.781437431031094,20.068773974546524,10.152640433254648,14.313625076587293,39.67357437029466,28.439164270650203,24.789636769412958,43.510856938475854,60.79085968514726,20.404037633121327,78.10778437278975,41.921076931368006,22.409089322561236,29.608861873326497,107.07891770217057,42.792580359040215,103.65420223154345,15.509522031474638,95.5410787022014,16.10568651824815,24.208988580576385,48.454944487222264,23.083094161404595,29.774182106000477,111.45748080979833,64.48455451806477,46.635019880122684,29.220059807986765,40.72633992321252,12.402706118362604
25.453338480468794,15.228457963054144,19.550704321384224,18.75053814126344,12.91659367761959,9.593120907144048,19.316500106372494,12.51620896854751,11.875964683004328,21.055640726752422,29.00727114030375,13.746754037686575,32.37091073529949,17.532568570270854,10.806274952450856,18.245825856252754,42.15195212152926,27.134410575080278,33.04062741879112,22.442784890381848,45.452402383388346,18.11269487049432,9.473799200723958,24.011413712619913,15.988818102828152,24.770626523676086,28.004956781744564,23.742259354781638,18.94755583128418,16.273611545114104,18.881854319446553,10.455576280064912
40.61702362995896,10.424064392704715,18.89994119708824,15.968313728530614,10.052800191657582,9.029185121034601,37.61284357273571,24.140618106595447,24.2281540889715,16.936338238895146,31.423203810384976,16.76669942507115,36.07682825223011,16.272841320629745,18.673465222625182,27.014986943994664,85.47028889517135,31.485886018276602,64.79106659494093,13.97125793122308,87.06426740137653,14.191670228952932,8.052926918043052,40.00793791152723,22.542283103210117,27.69741545955441,57.829032218508736,23.426971248634825,42.318634260880934,20.693268092352394,36.81882627157998,10.478422136801404
29.246207703912535,10.210688200796362,14.162480211422269,13.584853603111661,7.279985983328847,6.664283654531962,21.50345429768025,15.812667271360956,14.715351049270081,18.9449865695844,27.49811559457931,13.009624753975647,29.147418868210767,15.07435459103564,13.08381128401999,20.118996931458156,51.776024200430754,24.549662281549463,40.3648974481041,11.851343092331721,53.35837875687072,10.174460735254979,6.654736177736465,28.208356015557204,13.495552502262608,20.88648149998221,29.762037514741117,18.066026673322497,23.38075258256862,16.24753444915887,23.7375677461335,8.551566240838772
19.821837586772403,9.688698467153813,11.998148445582382,12.364317696568259,6.109387393796267,7.131746254917591,9.955296101830736,9.715949300764628,7.4042748412810155,17.358453577462676,27.80125466298618,13.041448679373897,29.136070430779693,18.71707236619921,9.73725094420736,13.689671837084783,32.176744557657955,19.689216392756496,29.53019786529196,8.559822510922587,33.33028790718243,9.590364777926954,9.091710003686591,19.46613993928796,8.777571291849812,17.49817514142132,30.548301038262462,22.86220142087579,12.499421376486648,13.616887030814489,14.717054654780409,7.21550054679299
25.72115910498958,12.181054184350334,20.243108205321505,19.764042800221624,14.1389137319181,9.069222981495653,25.465365293781367,14.6823857423683,15.369311439655998,15.152958076895786,25.105766567456367,15.009458947427527,27.25949568222502,13.121402177464546,11.495574559214557,17.60297516038575,50.176553472234886,27.655901295733084,38.17307418274801,26.59178263149849,60.47245872706596,18.11140403706704,7.9625662519007925,25.66425529926716,19.2521831534336,24.79134923383955,28.261611133702914,17.698535473454868,21.499311323727706,15.532392497086152,21.326908854390805,8.782289653631452
24.321734054487283,10.6427606840873,14.59445508142372,14.554750262469096,8.213870938367734,9.390946472674369,18.294959493854826,17.019573004617687,13.866736397190522,24.143654811537022,31.958300052515803,15.541691600624093,36.37849696134039,20.52859541982997,12.96994195065917,17.82877871872442,48.56171285786573,24.565123028760404,40.377936516640744,10.542594263871042,48.894099742002005,10.98100596199654,11.16338331588991,25.69437153720838,13.627223520574326,21.009323067605457,43.84438108390814,30.533648038970078,20.319392768696343,16.13853006525067,21.094923381357084,9.255225390922247
26.164333668936642,12.786213253968025,15.950444153325215,14.947088247576868,10.672135610888486,8.095202632084018,20.085080847021278,13.443172590289038,13.73578259446673,20.226795663581946,29.67683190441125,14.855481857809604,33.18712813546263,16.78012504555181,12.141147839450106,18.46167625321965,48.435073962673854,24.570807633381403,36.40347548118598,14.081467908610364,50.54618784052546,12.54741849685172,8.21962794626862,25.3233541035777,15.15684737720573,21.090405451906467,30.11652648662978,22.359106058335446,22.95822317029751,16.237721888574487,21.846962630382222,7.744174686899602
40.32645296485523,15.800783726294732,18.292424675507828,18.626704886081598,9.814054436939355,10.174085792010969,30.937335699905475,18.96403696153485,21.622909556447517,30.113700969771678,42.35466397740561,18.145985871467243,45.96859843412578,20.778967800945416,17.1467620868639,26.39945690923287,80.70088219637991,36.96324026646501,57.7030229868589,16.395252309593587,74.84137184335381,13.15296752862227,12.07221400178995,48.1773563514316,20.62229970574003,24.470378015150835,43.77599230227353,30.66195987911154,35.02562633869486,20.89051420265404,29.267469675789993,12.216144485451963
22.348024744183704,9.556188812133541,13.711542241237279,15.31854365963773,10.564906925959667,7.175170012522669,18.549046769586024,13.79512569129247,12.041850596444814,14.703926067254393,24.262843300894318,13.18236024082222,27.833649726695313,14.891138273098484,10.933598172951367,15.474000344585022,39.16686552196653,20.46195452305256,34.28913046351404,14.64140080548189,45.61519354859131,13.241985927183737,8.542539982262795,21.5411839163572,13.646905590781113,22.936706225298256,26.91619339111454,18.781983587004976,19.618536152000953,15.429479030430109,18.948669932869628,9.131286925976639
28.35597444629542,10.247414967642992,16.286373323833015,14.203987744068133,9.736354286530354,7.987795730219551,25.470507543619668,17.557542267460924,16.677093071423755,15.44798263600179,28.01022540805156,13.474076482971086,32.62322815694427,16.020044314539025,13.992691731057429,19.44187134065114,59.8504233381738,25.832559693163734,47.182981352236936,16.050655592172106,61.475632485807864,11.535933363788136,8.988519585395665,27.3430565095997,15.574922986072135,19.922196805695044,40.96160749184846,20.833334228284258,28.930597592184913,15.986749092254712,25.80371720777994,10.021368599920981
20.440808946425573,9.69825786788482,11.578721462958395,12.336160198962698,5.334373989335551,6.531827729591347,11.173402000328888,9.851682288292718,8.57829301236104,15.906334869230832,22.813690468709346,13.44484466440656,27.078135080782786,15.231091441563432,10.084764977153494,14.79158319368424,33.259220828841514,18.337925954783348,30.866523492745408,7.425457058085437,31.833863080806168,7.190782297177247,8.159321704128882,16.565865177151156,7.1412248594671315,13.329083485693403,25.863899312980482,18.587763844046503,13.811894305834882,13.44723599918685,18.26662854140119,7.5758756253490525
21.19452516554047,8.725696518478834,11.67816253658303,11.363181960367697,5.915364557885299,6.817038105211125,15.026816270716768,10.925461741093518,10.444185419572959,16.886584157399483,24.4647701100765,10.10953919504725,27.927549476819927,15.782569966419326,11.244834889027015,14.114677197548218,35.21528340980944,16.799636399478416,33.088787260891635,7.317735859437592,36.2454085515292,8.710083447691769,8.695068964145172,19.726552675539867,10.098733000456386,14.181916232478775,34.31917107999932,21.79304254390625,16.34902624192116,14.115172129638314,18.88063459875398,7.821808153134425
25.414725697241032,7.694135570150151,13.310199139910754,12.457792752125263,7.799445719843273,6.961378539153825,19.54365451002339,14.919769855081675,12.38222491087117,13.322152511331275,22.787209615238012,11.255967467033564,26.12544254506125,13.472064491692288,12.62918642463714,15.527812061744045,50.41584754214834,21.36788448465752,40.784477415774624,9.130630795847273,53.47313249814897,9.039898796483715,8.40265769272537,24.849912885612504,12.895753567175543,19.110746780149796,36.82569480348948,18.396787256599772,23.106007942643416,14.059899742464198,21.191353412327764,8.058968440582458
31.50288792916985,11.475309064021015,16.35942700881302,14.788613130109269,6.821555730067484,7.158624511887302,21.95393264660023,16.71361521813538,15.13568316181846,17.922050298078776,30.535612439785552,14.900791645544949,33.91430161549649,18.488934989623175,13.625794921208788,20.43313222639067,58.970112478550185,27.19882032723757,48.64306331957803,10.904246392004644,56.862563573848306,9.188805655605226,8.38727300373371,26.760980195609385,12.6363387576021,20.013583957398268,37.488966375576084,23.294554956710602,25.761753530318448,15.93204393309746,25.02669825091143,8.680684007166164
